region,eval_year,window,index_type,option_type,decision_frac,n_actual_days,n_forecast_days,n_total_days,actual_index,S,actual_triggered,rev_unhedged,nb_full,idx_xgb,err_xgb,dir_correct_xgb,hedge_xgb,nb_xgb,idx_clim,err_clim,dir_correct_clim,hedge_clim,nb_clim,xgb_advantage
11,2015,MarAprMayJunJul,cat,call,0.0,0,153,153,2225.11,2178.02,True,1449.31,13.45,2236.2,11.09,True,True,13.45,2178.02,-47.09,False,False,0.0,13.45
11,2015,MarAprMayJunJul,cat,call,0.25,38,115,153,2225.11,2178.02,True,1449.31,13.45,2209.83,-15.28,True,True,13.45,2159.19,-65.92,False,False,0.0,13.45
11,2015,MarAprMayJunJul,cat,call,0.5,76,77,153,2225.11,2178.02,True,1449.31,13.45,2241.38,16.27,True,True,13.45,2200.01,-25.1,True,True,13.45,0.0
11,2015,MarAprMayJunJul,cat,call,0.75,114,39,153,2225.11,2178.02,True,1449.31,13.45,2199.97,-25.14,True,True,13.45,2176.27,-48.84,False,False,0.0,13.45
11,2015,MarAprMayJunJul,cat,call,1.0,153,0,153,2225.11,2178.02,True,1449.31,13.45,2225.11,-0.0,True,True,13.45,2225.11,-0.0,True,True,13.45,0.0
24,2015,AprMayJunJul,cat,call,0.0,0,122,122,1997.92,1912.48,True,1212.34,56.56,1978.6,-19.32,True,True,56.56,1912.48,-85.44,False,False,0.0,56.56
24,2015,AprMayJunJul,cat,call,0.25,30,92,122,1997.92,1912.48,True,1212.34,56.56,1993.74,-4.18,True,True,56.56,1940.87,-57.05,True,True,56.56,0.0
24,2015,AprMayJunJul,cat,call,0.5,61,61,122,1997.92,1912.48,True,1212.34,56.56,1973.36,-24.56,True,True,56.56,1936.5,-61.42,True,True,56.56,0.0
24,2015,AprMayJunJul,cat,call,0.75,91,31,122,1997.92,1912.48,True,1212.34,56.56,1979.83,-18.09,True,True,56.56,1950.65,-47.27,True,True,56.56,0.0
24,2015,AprMayJunJul,cat,call,1.0,122,0,122,1997.92,1912.48,True,1212.34,56.56,1997.92,-0.0,True,True,56.56,1997.92,-0.0,True,True,56.56,0.0
27,2015,Feb,cat,put,0.0,0,28,28,78.56,104.48,True,1085.59,-2.43,112.85,34.29,False,False,0.0,103.12,24.56,True,True,-2.43,2.43
27,2015,Feb,cat,put,0.25,7,21,28,78.56,104.48,True,1085.59,-2.43,90.65,12.09,True,True,-2.43,79.49,0.93,True,True,-2.43,0.0
27,2015,Feb,cat,put,0.5,14,14,28,78.56,104.48,True,1085.59,-2.43,88.26,9.7,True,True,-2.43,80.23,1.67,True,True,-2.43,0.0
27,2015,Feb,cat,put,0.75,21,7,28,78.56,104.48,True,1085.59,-2.43,85.98,7.42,True,True,-2.43,83.03,4.47,True,True,-2.43,0.0
27,2015,Feb,cat,put,1.0,28,0,28,78.56,104.48,True,1085.59,-2.43,78.56,-0.0,True,True,-2.43,78.56,-0.0,True,True,-2.43,0.0
28,2015,MayJunJul,hdd,put,0.0,0,92,92,279.03,263.91,False,1519.21,-5.85,246.56,-32.47,False,True,-5.85,234.86,-44.17,False,True,-5.85,0.0
28,2015,MayJunJul,hdd,put,0.25,23,69,92,279.03,263.91,False,1519.21,-5.85,248.79,-30.24,False,True,-5.85,241.47,-37.56,False,True,-5.85,0.0
28,2015,MayJunJul,hdd,put,0.5,46,46,92,279.03,263.91,False,1519.21,-5.85,256.75,-22.28,False,True,-5.85,251.8,-27.23,False,True,-5.85,0.0
28,2015,MayJunJul,hdd,put,0.75,69,23,92,279.03,263.91,False,1519.21,-5.85,255.73,-23.3,False,True,-5.85,258.35,-20.68,False,True,-5.85,0.0
28,2015,MayJunJul,hdd,put,1.0,92,0,92,279.03,263.91,False,1519.21,-5.85,279.03,0.0,True,False,0.0,279.03,0.0,True,False,0.0,0.0
32,2015,AprMayJun,cat,call,0.0,0,91,91,1172.93,1182.6,False,1576.22,-44.76,1205.42,32.49,False,True,-44.76,1203.8,30.87,False,True,-44.76,0.0
32,2015,AprMayJun,cat,call,0.25,22,69,91,1172.93,1182.6,False,1576.22,-44.76,1214.42,41.49,False,True,-44.76,1217.35,44.42,False,True,-44.76,0.0
32,2015,AprMayJun,cat,call,0.5,45,46,91,1172.93,1182.6,False,1576.22,-44.76,1214.29,41.36,False,True,-44.76,1208.48,35.55,False,True,-44.76,0.0
32,2015,AprMayJun,cat,call,0.75,68,23,91,1172.93,1182.6,False,1576.22,-44.76,1180.38,7.45,True,False,0.0,1179.04,6.11,True,False,0.0,0.0
32,2015,AprMayJun,cat,call,1.0,91,0,91,1172.93,1182.6,False,1576.22,-44.76,1172.93,-0.0,True,False,0.0,1172.93,-0.0,True,False,0.0,0.0
44,2015,Mar,cat,call,0.0,0,31,31,210.72,210.34,True,1172.99,-58.7,220.05,9.33,True,True,-58.7,210.34,-0.38,True,True,-58.7,0.0
44,2015,Mar,cat,call,0.25,7,24,31,210.72,210.34,True,1172.99,-58.7,217.46,6.74,True,True,-58.7,217.31,6.59,True,True,-58.7,0.0
44,2015,Mar,cat,call,0.5,15,16,31,210.72,210.34,True,1172.99,-58.7,213.63,2.91,True,True,-58.7,214.58,3.86,True,True,-58.7,0.0
44,2015,Mar,cat,call,0.75,23,8,31,210.72,210.34,True,1172.99,-58.7,213.8,3.08,True,True,-58.7,211.89,1.17,True,True,-58.7,0.0
44,2015,Mar,cat,call,1.0,31,0,31,210.72,210.34,True,1172.99,-58.7,210.72,0.0,True,True,-58.7,210.72,0.0,True,True,-58.7,0.0
52,2015,FebMarAprMayJunJul,cat,call,0.0,0,181,181,2371.62,2358.86,True,1146.74,-22.05,2431.0,59.38,True,True,-22.05,2358.86,-12.76,False,False,0.0,-22.05
52,2015,FebMarAprMayJunJul,cat,call,0.25,45,136,181,2371.62,2358.86,True,1146.74,-22.05,2372.57,0.95,True,True,-22.05,2336.65,-34.97,False,False,0.0,-22.05
52,2015,FebMarAprMayJunJul,cat,call,0.5,90,91,181,2371.62,2358.86,True,1146.74,-22.05,2401.21,29.59,True,True,-22.05,2367.95,-3.67,True,True,-22.05,0.0
52,2015,FebMarAprMayJunJul,cat,call,0.75,135,46,181,2371.62,2358.86,True,1146.74,-22.05,2372.63,1.01,True,True,-22.05,2352.92,-18.7,False,False,0.0,-22.05
52,2015,FebMarAprMayJunJul,cat,call,1.0,181,0,181,2371.62,2358.86,True,1146.74,-22.05,2371.62,0.0,True,True,-22.05,2371.62,0.0,True,True,-22.05,0.0
53,2015,Jul,cat,put,0.0,0,31,31,545.68,545.54,False,1258.79,-43.11,563.49,17.81,True,False,0.0,545.54,-0.14,True,False,0.0,0.0
53,2015,Jul,cat,put,0.25,7,24,31,545.68,545.54,False,1258.79,-43.11,570.34,24.66,True,False,0.0,556.91,11.23,True,False,0.0,0.0
53,2015,Jul,cat,put,0.5,15,16,31,545.68,545.54,False,1258.79,-43.11,569.91,24.23,True,False,0.0,563.13,17.45,True,False,0.0,0.0
53,2015,Jul,cat,put,0.75,23,8,31,545.68,545.54,False,1258.79,-43.11,569.05,23.37,True,False,0.0,566.84,21.16,True,False,0.0,0.0
53,2015,Jul,cat,put,1.0,31,0,31,545.68,545.54,False,1258.79,-43.11,545.68,0.0,True,False,0.0,545.68,0.0,True,False,0.0,0.0
11,2016,MarAprMayJunJul,cat,call,0.0,0,153,153,2023.6,2180.96,False,790.62,-39.83,2225.43,201.83,False,True,-39.83,2180.96,157.36,False,True,-39.83,0.0
11,2016,MarAprMayJunJul,cat,call,0.25,38,115,153,2023.6,2180.96,False,790.62,-39.83,2179.55,155.95,True,False,0.0,2135.51,111.91,True,False,0.0,0.0
11,2016,MarAprMayJunJul,cat,call,0.5,76,77,153,2023.6,2180.96,False,790.62,-39.83,2120.13,96.53,True,False,0.0,2080.92,57.32,True,False,0.0,0.0
11,2016,MarAprMayJunJul,cat,call,0.75,114,39,153,2023.6,2180.96,False,790.62,-39.83,2038.59,14.99,True,False,0.0,2016.56,-7.04,True,False,0.0,0.0
11,2016,MarAprMayJunJul,cat,call,1.0,153,0,153,2023.6,2180.96,False,790.62,-39.83,2023.6,0.0,True,False,0.0,2023.6,0.0,True,False,0.0,0.0
24,2016,AprMayJunJul,cat,call,0.0,0,122,122,1777.73,1917.82,False,570.71,-34.92,1922.27,144.54,False,True,-34.92,1917.82,140.09,True,False,0.0,-34.92
24,2016,AprMayJunJul,cat,call,0.25,30,92,122,1777.73,1917.82,False,570.71,-34.92,1868.26,90.53,True,False,0.0,1861.15,83.42,True,False,0.0,0.0
24,2016,AprMayJunJul,cat,call,0.5,61,61,122,1777.73,1917.82,False,570.71,-34.92,1829.87,52.14,True,False,0.0,1823.51,45.78,True,False,0.0,0.0
24,2016,AprMayJunJul,cat,call,0.75,91,31,122,1777.73,1917.82,False,570.71,-34.92,1788.94,11.21,True,False,0.0,1775.05,-2.68,True,False,0.0,0.0
24,2016,AprMayJunJul,cat,call,1.0,122,0,122,1777.73,1917.82,False,570.71,-34.92,1777.73,0.0,True,False,0.0,1777.73,0.0,True,False,0.0,0.0
27,2016,FebMarApr,cat,put,0.0,0,89,89,618.71,633.04,True,797.52,-22.18,648.36,29.65,False,False,0.0,656.08,37.37,False,False,0.0,0.0
27,2016,FebMarApr,cat,put,0.25,22,67,89,618.71,633.04,True,797.52,-22.18,693.87,75.16,False,False,0.0,713.06,94.35,False,False,0.0,0.0
27,2016,FebMarApr,cat,put,0.5,44,45,89,618.71,633.04,True,797.52,-22.18,655.86,37.15,False,False,0.0,676.22,57.51,False,False,0.0,0.0
27,2016,FebMarApr,cat,put,0.75,66,23,89,618.71,633.04,True,797.52,-22.18,663.47,44.76,False,False,0.0,669.27,50.56,False,False,0.0,0.0
27,2016,FebMarApr,cat,put,1.0,89,0,89,618.71,633.04,True,797.52,-22.18,618.71,0.0,True,True,-22.18,618.71,0.0,True,True,-22.18,0.0
28,2016,MayJunJul,hdd,put,0.0,0,92,92,280.49,264.86,False,1021.18,-7.63,250.6,-29.89,False,True,-7.63,234.71,-45.78,False,True,-7.63,0.0
28,2016,MayJunJul,hdd,put,0.25,23,69,92,280.49,264.86,False,1021.18,-7.63,244.1,-36.39,False,True,-7.63,233.82,-46.67,False,True,-7.63,0.0
28,2016,MayJunJul,hdd,put,0.5,46,46,92,280.49,264.86,False,1021.18,-7.63,256.13,-24.36,False,True,-7.63,249.35,-31.14,False,True,-7.63,0.0
28,2016,MayJunJul,hdd,put,0.75,69,23,92,280.49,264.86,False,1021.18,-7.63,270.51,-9.98,True,False,0.0,272.98,-7.51,True,False,0.0,0.0
28,2016,MayJunJul,hdd,put,1.0,92,0,92,280.49,264.86,False,1021.18,-7.63,280.49,0.0,True,False,0.0,280.49,0.0,True,False,0.0,0.0
32,2016,AprMayJun,cat,call,0.0,0,91,91,1128.55,1180.99,False,932.86,-41.52,1198.87,70.32,False,True,-41.52,1201.88,73.33,False,True,-41.52,0.0
32,2016,AprMayJun,cat,call,0.25,22,69,91,1128.55,1180.99,False,932.86,-41.52,1191.87,63.32,False,True,-41.52,1197.17,68.62,False,True,-41.52,0.0
32,2016,AprMayJun,cat,call,0.5,45,46,91,1128.55,1180.99,False,932.86,-41.52,1168.73,40.18,True,False,0.0,1164.07,35.52,True,False,0.0,0.0
32,2016,AprMayJun,cat,call,0.75,68,23,91,1128.55,1180.99,False,932.86,-41.52,1140.56,12.01,True,False,0.0,1140.3,11.75,True,False,0.0,0.0
32,2016,AprMayJun,cat,call,1.0,91,0,91,1128.55,1180.99,False,932.86,-41.52,1128.55,-0.0,True,False,0.0,1128.55,-0.0,True,False,0.0,0.0
44,2016,Mar,cat,call,0.0,0,31,31,165.84,210.37,False,685.21,-57.71,213.85,48.01,False,True,-57.71,210.37,44.53,True,False,0.0,-57.71
44,2016,Mar,cat,call,0.25,7,24,31,165.84,210.37,False,685.21,-57.71,203.24,37.4,True,False,0.0,203.32,37.48,True,False,0.0,0.0
44,2016,Mar,cat,call,0.5,15,16,31,165.84,210.37,False,685.21,-57.71,181.57,15.73,True,False,0.0,182.69,16.85,True,False,0.0,0.0
44,2016,Mar,cat,call,0.75,23,8,31,165.84,210.37,False,685.21,-57.71,165.04,-0.8,True,False,0.0,163.26,-2.58,True,False,0.0,0.0
44,2016,Mar,cat,call,1.0,31,0,31,165.84,210.37,False,685.21,-57.71,165.84,-0.0,True,False,0.0,165.84,-0.0,True,False,0.0,0.0
52,2016,FebMarAprMayJunJul,cat,call,0.0,0,181,181,2261.45,2359.66,False,985.93,-34.01,2396.56,135.11,False,True,-34.01,2359.66,98.21,True,False,0.0,-34.01
52,2016,FebMarAprMayJunJul,cat,call,0.25,45,136,181,2261.45,2359.66,False,985.93,-34.01,2384.08,122.63,False,True,-34.01,2369.93,108.48,False,True,-34.01,0.0
52,2016,FebMarAprMayJunJul,cat,call,0.5,90,91,181,2261.45,2359.66,False,985.93,-34.01,2323.51,62.06,True,False,0.0,2303.9,42.45,True,False,0.0,0.0
52,2016,FebMarAprMayJunJul,cat,call,0.75,135,46,181,2261.45,2359.66,False,985.93,-34.01,2300.15,38.7,True,False,0.0,2286.69,25.24,True,False,0.0,0.0
52,2016,FebMarAprMayJunJul,cat,call,1.0,181,0,181,2261.45,2359.66,False,985.93,-34.01,2261.45,0.0,True,False,0.0,2261.45,0.0,True,False,0.0,0.0
53,2016,May,cat,call,0.0,0,31,31,407.61,406.85,True,1080.61,-10.9,420.07,12.46,True,True,-10.9,406.85,-0.76,False,False,0.0,-10.9
53,2016,May,cat,call,0.25,7,24,31,407.61,406.85,True,1080.61,-10.9,412.99,5.38,True,True,-10.9,401.56,-6.05,False,False,0.0,-10.9
53,2016,May,cat,call,0.5,15,16,31,407.61,406.85,True,1080.61,-10.9,422.47,14.86,True,True,-10.9,413.88,6.27,True,True,-10.9,0.0
53,2016,May,cat,call,0.75,23,8,31,407.61,406.85,True,1080.61,-10.9,412.27,4.66,True,True,-10.9,408.11,0.5,True,True,-10.9,0.0
53,2016,May,cat,call,1.0,31,0,31,407.61,406.85,True,1080.61,-10.9,407.61,-0.0,True,True,-10.9,407.61,-0.0,True,True,-10.9,0.0
11,2017,MayJun,cat,call,0.0,0,61,61,1077.95,982.48,True,1313.83,104.24,1000.38,-77.57,True,True,104.24,982.48,-95.47,False,False,0.0,104.24
11,2017,MayJun,cat,call,0.25,15,46,61,1077.95,982.48,True,1313.83,104.24,983.02,-94.93,True,True,104.24,966.18,-111.77,False,False,0.0,104.24
11,2017,MayJun,cat,call,0.5,30,31,61,1077.95,982.48,True,1313.83,104.24,1026.47,-51.48,True,True,104.24,1017.67,-60.28,True,True,104.24,0.0
11,2017,MayJun,cat,call,0.75,45,16,61,1077.95,982.48,True,1313.83,104.24,1035.01,-42.94,True,True,104.24,1031.8,-46.15,True,True,104.24,0.0
11,2017,MayJun,cat,call,1.0,61,0,61,1077.95,982.48,True,1313.83,104.24,1077.95,-0.0,True,True,104.24,1077.95,-0.0,True,True,104.24,0.0
24,2017,MayJun,cat,call,0.0,0,61,61,1052.34,976.71,True,1110.25,61.69,1006.04,-46.3,True,True,61.69,976.71,-75.63,False,False,0.0,61.69
