region,calibration_year,calibration_end,prediction_year,train_start,train_end,prediction_start,prediction_end,n_calibration_rows,n_prediction_rows,fit_MAE,fit_MAPE,fit_Bias,fit_RMSE,pred_year_MAE,pred_year_MAPE,pred_year_Bias,pred_year_RMSE,export_path
53,2014,2014-12-31,2015,1975-01-01,2014-12-31,2015-01-01,2015-12-31,14610,365,,,,,1.548668622970581,13.158766746520996,0.18435877561569214,1.9400444030761719,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2014_predict_2015.pkl
53,2015,2015-12-31,2016,1975-01-01,2015-12-31,2016-01-01,2016-12-31,14975,366,,,,,1.6731361150741577,13.886540412902832,0.5631049275398254,2.0810768604278564,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2015_predict_2016.pkl
53,2016,2016-12-31,2017,1975-01-01,2016-12-31,2017-01-01,2017-12-31,15341,365,,,,,1.8031281232833862,15.625296592712402,0.3355942964553833,2.2920279502868652,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2016_predict_2017.pkl
53,2017,2017-12-31,2018,1975-01-01,2017-12-31,2018-01-01,2018-12-31,15706,365,,,,,1.9071680307388306,15.694535255432129,0.4384022653102875,2.402348279953003,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2017_predict_2018.pkl
53,2018,2018-12-31,2019,1975-01-01,2018-12-31,2019-01-01,2019-12-31,16071,365,,,,,1.6173532009124756,13.371609687805176,0.5207858085632324,2.016120195388794,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2018_predict_2019.pkl
53,2019,2019-12-31,2020,1975-01-01,2019-12-31,2020-01-01,2020-12-31,16436,366,,,,,1.7748481035232544,14.790691375732422,0.4338412582874298,2.214531183242798,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2019_predict_2020.pkl
53,2020,2020-12-31,2021,1975-01-01,2020-12-31,2021-01-01,2021-12-31,16802,365,,,,,1.8828445672988892,16.592378616333008,0.36669471859931946,2.403555393218994,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2020_predict_2021.pkl
53,2021,2021-12-31,2022,1975-01-01,2021-12-31,2022-01-01,2022-12-31,17167,365,,,,,1.9388216733932495,16.84772491455078,0.3377041518688202,2.435103416442871,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2021_predict_2022.pkl
53,2022,2022-12-31,2023,1975-01-01,2022-12-31,2023-01-01,2023-12-31,17532,365,,,,,1.643035650253296,13.276450157165527,0.4199378788471222,2.086956024169922,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2022_predict_2023.pkl
53,2023,2023-12-31,2024,1975-01-01,2023-12-31,2024-01-01,2024-12-31,17897,366,,,,,1.7480791807174683,14.281732559204102,0.4564805030822754,2.240318536758423,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2023_predict_2024.pkl
