region,calib_year,a0,a1,t0,slope,intercept,alpha_alias,gh_p,gh_a,gh_b,gh_loc,gh_scale,vol_min,vol_max,ks_p,pkl_path
52,2012,12.254490945635933,7.007804556311878,-159.10464275850632,0.7813445950793095,0.0006671382970117187,0.24673900355980716,9.606187517474716,1.0850611129119796e-05,-1.7928519412266104e-06,0.7252386657385826,2.4187369515404597e-06,2.1973969491857464,6.4812953790071886,0.1856990613389915,Outputs/benth_models/ou_levy_model_52_calib_2012.pkl
52,2013,12.248840444130726,7.021530492826054,-158.88828353165823,0.7816912988890109,0.0005267793971806599,0.2462953748284064,7.732643620705817,4.3282576411067514e-05,-2.5052701085950474e-06,0.22832881651504724,1.1109667524037888e-05,2.323168726385431,6.436139501649734,0.16513023141880778,Outputs/benth_models/ou_levy_model_52_calib_2013.pkl
52,2014,12.269173764541035,6.999550965460717,-158.80758192568948,0.7817342003071679,7.5791800535218e-05,0.2462404935204198,5.455540944907184,2.902670608819818e-06,-2.947045054244042e-07,0.33853713979448985,8.839565798477305e-07,2.2820570035228114,6.499544388503588,0.18039461580820482,Outputs/benth_models/ou_levy_model_52_calib_2014.pkl
52,2015,12.28048344447572,6.982778648237554,-158.78473908122334,0.7813254624710093,0.000549143697452262,0.24676349063333713,102.04172258192082,10.721060587135064,-1.8064704737363977,2.3926823170437537,0.7234531077785673,2.337607765853311,6.454082253234683,0.15622851863599974,Outputs/benth_models/ou_levy_model_52_calib_2015.pkl
52,2016,12.282886511983492,6.98258581455254,-158.69019466870841,0.7813594063644659,-1.50461147828905e-05,0.24672004758971544,29.774761382539182,0.0019517644777811462,-0.00024067719413298433,0.9499610768016553,0.0002491901252144029,2.318671393443853,6.392389300938212,0.14120644142017713,Outputs/benth_models/ou_levy_model_52_calib_2016.pkl
52,2017,12.293068361244583,6.986643999043776,-158.8396951967062,0.7809161190640389,0.0006405740802279776,0.24728753687711483,63.960367174103595,49.94532202297371,-8.11799203851232,1.9480504121417441,4.026418899780257,2.2869517804520867,6.446633754596268,0.12886027736300232,Outputs/benth_models/ou_levy_model_52_calib_2017.pkl
52,2018,12.313379751934521,7.000633648941405,-158.86705359926623,0.7814616047756595,0.00046802578835294223,0.24658926049303473,120.61374282340793,94.02579318792229,-21.605010343931596,3.7368165039575096,5.323624964329339,2.241587222113224,6.523412712189873,0.14671228486999777,Outputs/benth_models/ou_levy_model_52_calib_2018.pkl
52,2019,12.326689098239257,7.001982516606723,-158.85605967928723,0.7815170163880739,0.00026128920384298177,0.24651835534860433,76.00493020779211,25.80149051632892,-4.153850671930799,1.99943385284298,2.000062508757197,2.265188830706971,6.4862248553469755,0.09775615509730406,Outputs/benth_models/ou_levy_model_52_calib_2019.pkl
52,2020,12.34525601730611,6.984706192170937,-158.9083304706993,0.7814793568863839,0.00028370137551344437,0.24656654420219506,170.8597131425645,155.40930108518984,-42.01491911680565,5.284879222806831,7.074404344779943,2.3223643970575742,6.395980749017588,0.09062499756175169,Outputs/benth_models/ou_levy_model_52_calib_2020.pkl
52,2021,12.340869740722969,6.983989005261793,-158.90782678157743,0.7819092787681463,0.0005280700204828767,0.24601655697215546,66.6850273610678,20.25625256257306,-3.0501019457486045,1.749021106590297,1.688176997408474,2.3028625801337026,6.321455234450248,0.0761671313432889,Outputs/benth_models/ou_levy_model_52_calib_2021.pkl
52,2022,12.37084118218293,7.001680738717702,-158.91672242113538,0.7835485363579848,0.0007127822648873971,0.2439222709771545,56.82593904975284,18.426383582572875,-2.6097780569405433,1.5226812259871403,1.6674603208309409,2.295137008916445,6.2426609487723494,0.10012301412266,Outputs/benth_models/ou_levy_model_52_calib_2022.pkl
52,2023,12.398472472251402,7.007472302963918,-158.83735997844332,0.7841826812430215,0.0004964822933306607,0.24311327398519167,48.94759160360795,32.41441861185193,-4.465279008141671,1.4254142965419563,3.0604539142986518,2.2585200790810336,6.149009129361062,0.09847042702951614,Outputs/benth_models/ou_levy_model_52_calib_2023.pkl
53,2010,11.939878388705944,5.864494721526649,-154.16636915248364,0.8025998093968948,0.00030215974513153024,0.2198990586314137,-7.272296115294802,29.229180962416926,-1.9962946345565644,0.3307707033442412,6.098040483831753,1.358025825538254,4.541476059583432,0.10924375750544146,Outputs/benth_models/ou_levy_model_53_calib_2010.pkl
53,2011,11.956660176335252,5.834661673789738,-154.10695774662736,0.8026217280418512,0.0007281640731720673,0.21987174944766988,-28.498631502818846,12.660004529147944,-2.649133760086854,0.3494271687784045,7.659530772372992,1.3742313615806934,4.608876329495248,0.13349678108494656,Outputs/benth_models/ou_levy_model_53_calib_2011.pkl
53,2012,11.953428937532134,5.819513944403237,-154.09465657043285,0.80241641055958,0.0006399563186073923,0.2201275906996042,-27.434732446223443,5.82815355925268,-2.7724262932594073,0.38156679870099497,7.350881176848995,1.359083414342552,4.478381517116158,0.08428028204890103,Outputs/benth_models/ou_levy_model_53_calib_2012.pkl
53,2013,11.948696201234561,5.826878752575258,-153.792005943643,0.8027534290723446,0.0005421825686717965,0.21970767436502608,21.042159985160424,1.623901977558564,-0.0898304250488037,0.36016523548186696,0.25135147633095734,1.4407559935869836,4.658777736375079,0.051090373409537815,Outputs/benth_models/ou_levy_model_53_calib_2013.pkl
53,2014,11.967988844945017,5.81310157927296,-153.6828083547894,0.8025613340865226,0.00024027167811480006,0.21994699813024313,36.99553689837289,36.12296524053242,-3.5126117140042776,0.9215194703386206,3.824483812385653,1.4176159712074239,4.400029876938743,0.03733289542132279,Outputs/benth_models/ou_levy_model_53_calib_2014.pkl
53,2015,11.975158412107474,5.790368163685775,-153.6098572084542,0.8018749810056874,0.000496921708046576,0.22080256729960987,19.143960744064287,1.9262650073041305,-0.11281150326426886,0.36408181968800524,0.3120791984625635,1.4635746832042502,4.373584688706618,0.03029413928349889,Outputs/benth_models/ou_levy_model_53_calib_2015.pkl
53,2016,11.976443509877543,5.790167852992377,-153.55098635382583,0.801012122460302,0.00018872379760308757,0.2218791978706177,17.651012042992278,4.050636772620303,-0.2631264336109611,0.3900080861719204,0.6789827561918225,1.4533713199434286,4.2667203389319255,0.01684545936793353,Outputs/benth_models/ou_levy_model_53_calib_2016.pkl
53,2017,11.980429402371085,5.784527614303614,-153.73659494076537,0.7995720994916083,0.0005712715863820347,0.2236785700467004,17.694697676840857,0.5183416642299541,-0.03677756961009099,0.4233567408521786,0.08724590533704293,1.432293114050339,4.480870115172615,0.012372455696009293,Outputs/benth_models/ou_levy_model_53_calib_2017.pkl
53,2018,11.990334288146046,5.792393102064659,-153.7692981020761,0.7993515858290048,0.00048275248365458635,0.22395439767503078,17.35212452138925,2.0353606020576525,-0.13998802405913618,0.4071526266868545,0.34546456889820937,1.423932736476547,4.2645144665645045,0.00936905298895207,Outputs/benth_models/ou_levy_model_53_calib_2018.pkl
53,2019,11.998306830047149,5.7847203699952106,-153.8186352248666,0.7990545160798375,0.0003713915071250232,0.22432610515566787,17.189668315114744,0.6668849782003141,-0.04757767897646692,0.4194036588139154,0.11380710303615205,1.4169890527076587,4.227361593911616,0.007888540713368593,Outputs/benth_models/ou_levy_model_53_calib_2019.pkl
53,2020,12.009020148358257,5.766884768769956,-153.88154587317868,0.798730002916952,0.00026990806272472295,0.22473230907551978,17.359262205750923,0.5762065617027439,-0.04324520716743851,0.4435024906629651,0.09776551115478094,1.4116835008278992,4.153014980042216,0.0049091267638776605,Outputs/benth_models/ou_levy_model_53_calib_2020.pkl
53,2021,12.005778958319917,5.761897955874132,-153.81324861956003,0.7990601680605884,0.0006019445803381347,0.22431903184508872,11.74398684346602,4.0976775244080325e-05,-3.3107259036181875e-06,0.39287743214633997,8.452423961246995e-06,1.4074058499991302,4.338238690879557,0.003840316742920631,Outputs/benth_models/ou_levy_model_53_calib_2021.pkl
53,2022,12.027337019291728,5.7699917294508305,-153.8317663456644,0.7997934448227773,0.0006446850738237337,0.2234017786235402,10.925269112486394,0.00017718514689595943,-1.1727094641668286e-05,0.310276190954909,3.7993899158567454e-05,1.3973217920264118,4.207927375342688,0.0008838967253322573,Outputs/benth_models/ou_levy_model_53_calib_2022.pkl
53,2023,12.04788234865884,5.769132677276579,-153.77078019128416,0.7998617393416249,0.00044997876789530276,0.22331639207328216,13.423790437696244,3.31986548040822,-0.22378308394412919,0.35288432073954,0.6363833280960374,1.4007053050702978,4.158383411751791,0.0007659718401187986,Outputs/benth_models/ou_levy_model_53_calib_2023.pkl
