region,year,contract,itype,model,timing,Y_actual,Y_pred,delta,delta_sq
28,2015,December,HDD,Benth,mid,248.08857142857144,303.14182551665203,0.22190967431940442,0.049243903556544136
28,2016,December,HDD,HBA,180,388.2833333333333,369.85398295454536,-0.04746366582509665,0.0022527995735564478
28,2016,December,HDD,Alaton,180,388.2833333333333,336.4901387417828,-0.1333902079878538,0.017792947587042897
28,2016,December,HDD,Benth,180,388.2833333333333,314.09478531703223,-0.19106807232596748,0.03650700826236114
28,2016,December,HDD,HBA,mid,388.2833333333333,369.7315359848485,-0.04777902051376091,0.0022828348012543854
28,2016,December,HDD,Alaton,mid,388.2833333333333,357.80677411317845,-0.07849051608401474,0.006160761115134976
28,2016,December,HDD,Benth,mid,388.2833333333333,350.17327065512654,-0.09815013781570184,0.009633449553241264
28,2017,December,HDD,HBA,180,361.47749999999996,368.1796079545455,0.018540871712749787,0.0003437639238686452
28,2017,December,HDD,Alaton,180,361.47749999999996,335.95351615055955,-0.07061015927530874,0.004985794592884469
28,2017,December,HDD,Benth,180,361.47749999999996,312.5003397637991,-0.1354915872667064,0.018357970220051516
28,2017,December,HDD,HBA,mid,361.47749999999996,380.51224431818184,0.052658171859055906,0.0027728830635378675
28,2017,December,HDD,Alaton,mid,361.47749999999996,374.15616943828695,0.03507457431869754,0.001230225763637837
28,2017,December,HDD,Benth,mid,361.47749999999996,364.124497430649,0.007322716989713156,5.36221841114337e-05
28,2018,December,HDD,HBA,180,327.4800000000001,370.1926496212121,0.1304282692720534,0.017011533425303267
28,2018,December,HDD,Alaton,180,327.4800000000001,336.2109311049713,0.026660959768447547,0.0007108067757747786
28,2018,December,HDD,Benth,180,327.4800000000001,312.6326375126568,-0.045338226723290805,0.0020555548024125203
28,2018,December,HDD,HBA,mid,327.4800000000001,349.0535776515151,0.06587754260264764,0.004339850619363654
28,2018,December,HDD,Alaton,mid,327.4800000000001,359.9740136961261,0.09922442193760242,0.009845485908851356
28,2018,December,HDD,Benth,mid,327.4800000000001,346.9480585348193,0.0594480839587738,0.003534074686369419
28,2019,December,HDD,HBA,180,340.62277777777786,369.6435246212121,0.08519907867807769,0.007258883007593272
28,2019,December,HDD,Alaton,180,340.62277777777786,333.9145880489126,-0.019693896493444926,0.00038784955909452237
28,2019,December,HDD,Benth,180,340.62277777777786,311.0868154968012,-0.08671164762870295,0.007518909834484347
28,2019,December,HDD,HBA,mid,340.62277777777786,370.3562443181818,0.08729148043000819,0.007619802555662502
28,2019,December,HDD,Alaton,mid,340.62277777777786,348.7635659270784,0.023899717459915672,0.000571196494663798
28,2019,December,HDD,Benth,mid,340.62277777777786,343.171351223113,0.007482099294598041,5.5981809854224506e-05
28,2020,December,HDD,HBA,180,348.15,369.27320517676765,0.06067271341883576,0.003681178153604173
28,2020,December,HDD,Alaton,180,348.15,335.0671138934319,-0.03757830276193619,0.001412128838467741
28,2020,December,HDD,Benth,180,348.15,310.8360144694919,-0.10717789898178398,0.011487102030149491
28,2020,December,HDD,HBA,mid,348.15,367.51450820707066,0.055621163886458956,0.003093713872084326
28,2020,December,HDD,Alaton,mid,348.15,343.7744662600151,-0.012567955593809738,0.00015795350780797347
28,2020,December,HDD,Benth,mid,348.15,338.1510828377099,-0.028720141210082064,0.000824846511127054
28,2021,December,HDD,HBA,180,325.67083333333335,370.6328718434343,0.13805976436361142,0.01906049853613591
28,2021,December,HDD,Alaton,180,325.67083333333335,334.9239657392173,0.028412530256933084,0.000807271875601138
28,2021,December,HDD,Benth,180,325.67083333333335,309.85763010852,-0.04855578580052964,0.0023576643347069156
28,2021,December,HDD,HBA,mid,325.67083333333335,353.79159154040406,0.08634718043137843,0.007455835568449021
28,2021,December,HDD,Alaton,mid,325.67083333333335,337.30127418822127,0.03571225809768428,0.0012753653784356165
28,2021,December,HDD,Benth,mid,325.67083333333335,330.500486491542,0.014829860902113301,0.00021992477437602872
28,2022,December,HDD,HBA,180,385.86249999999995,366.5058301767677,-0.05016468255721214,0.002516495376065864
28,2022,December,HDD,Alaton,180,385.86249999999995,334.08707513721026,-0.13418102267722232,0.01800454684670525
28,2022,December,HDD,Benth,180,385.86249999999995,308.1652594310078,-0.2013599159519055,0.040545815752158446
28,2022,December,HDD,HBA,mid,385.86249999999995,421.0215498737373,0.09111807929958815,0.008302504375246034
28,2022,December,HDD,Alaton,mid,385.86249999999995,434.88148637110584,0.12703744564736374,0.016138512596606897
28,2022,December,HDD,Benth,mid,385.86249999999995,421.4443674606322,0.09221385198259024,0.008503394497467063
28,2023,December,HDD,HBA,180,297.8416666666667,369.542663510101,0.2407352794049444,0.05795347475017665
28,2023,December,HDD,Alaton,180,297.8416666666667,332.762613648474,0.1172466813412292,0.013746784285531744
28,2023,December,HDD,Benth,180,297.8416666666667,308.2447591847286,0.034928264518827884,0.0012199836622972108
28,2023,December,HDD,HBA,mid,297.8416666666667,347.74421654040407,0.1675472422385631,0.02807207838174774
28,2023,December,HDD,Alaton,mid,297.8416666666667,331.4476138885151,0.1128315846400998,0.012730966492396006
28,2023,December,HDD,Benth,mid,297.8416666666667,324.5382821243263,0.08963358201838656,0.008034179025446831
28,2024,December,HDD,HBA,180,333.85527777777776,366.13928851010104,0.09670061515041349,0.009351008970468378
28,2024,December,HDD,Alaton,180,333.85527777777776,334.1703065323457,0.0009436087297012522,8.903974347684108e-07
28,2024,December,HDD,Benth,180,333.85527777777776,307.15258948915226,-0.07998282509225287,0.006397252309737915
28,2024,December,HDD,HBA,mid,333.85527777777776,348.57332765151517,0.04408511967132689,0.001943497776435213
28,2024,December,HDD,Alaton,mid,333.85527777777776,336.4521420747875,0.007778413192372179,6.050371179126955e-05
28,2024,December,HDD,Benth,mid,333.85527777777776,329.3404526876967,-0.013523300036269682,0.0001828796438709716
28,2005,January,HDD,HBA,180,357.3882936507936,380.6116666666667,0.06498078820277409,0.004222502835453784
28,2005,January,HDD,Alaton,180,357.3882936507936,374.4556375204253,0.04775574402643492,0.0022806110875183746
28,2005,January,HDD,Benth,180,357.3882936507936,369.4088481621143,0.0336344382982673,0.0011312754396399503
28,2005,January,HDD,HBA,mid,357.3882936507936,350.9811111111111,-0.01792779073492272,0.0003214056806351809
28,2005,January,HDD,Alaton,mid,357.3882936507936,351.3491707665216,-0.016897931441965226,0.000285540087017357
28,2005,January,HDD,Benth,mid,357.3882936507936,351.16665845880493,-0.017408614950516245,0.00030305987449533774
28,2006,January,HDD,HBA,180,424.48055555555555,374.5048313492063,-0.11773383621999259,0.01386125619107604
28,2006,January,HDD,Alaton,180,424.48055555555555,373.6011050090215,-0.11986285327002448,0.014367103594031419
28,2006,January,HDD,Benth,180,424.48055555555555,369.19014160085237,-0.13025429134754993,0.01696618041445242
28,2006,January,HDD,HBA,mid,424.48055555555555,394.95756240981245,-0.06955087284764723,0.004837323913869593
28,2006,January,HDD,Alaton,mid,424.48055555555555,392.1606850148738,-0.07613981398601836,0.005797271273825478
28,2006,January,HDD,Benth,mid,424.48055555555555,392.4265773856125,-0.07551341928487428,0.005702276492093222
28,2007,January,HDD,HBA,180,317.75337301587297,377.1378174603174,0.18688847857321716,0.034927303423411854
28,2007,January,HDD,Alaton,180,317.75337301587297,372.30523279966053,0.17167987633309087,0.029473979937745375
28,2007,January,HDD,Benth,180,317.75337301587297,367.70796629750294,0.15721184265488364,0.02471556347094389
28,2007,January,HDD,HBA,mid,317.75337301587297,331.21004725829727,0.04234943004602531,0.0017934742252231912
28,2007,January,HDD,Alaton,mid,317.75337301587297,333.49077646560966,0.04952710116141095,0.002452933749452634
28,2007,January,HDD,Benth,mid,317.75337301587297,331.8141472304067,0.04425058994993379,0.0019581147109171814
28,2008,January,HDD,HBA,180,346.04021825396825,366.7134027777778,0.05974214392801282,0.0035691237611153986
28,2008,January,HDD,Alaton,180,346.04021825396825,371.73208250299643,0.07424531280977356,0.005512366474221126
28,2008,January,HDD,Benth,180,346.04021825396825,366.80861392846833,0.06001728868191153,0.0036020749407279055
28,2008,January,HDD,HBA,mid,346.04021825396825,363.0047178030303,0.04902464700392528,0.00240341601385948
28,2008,January,HDD,Alaton,mid,346.04021825396825,351.05995996756803,0.014506237855611516,0.00021043093672357658
28,2008,January,HDD,Benth,mid,346.04021825396825,354.2693223384507,0.023780773593325203,0.0005655251926969933
28,2009,January,HDD,HBA,180,483.04561507936506,367.7431220238095,-0.23869897470575566,0.05697720052557898
28,2009,January,HDD,Alaton,180,483.04561507936506,370.66307188562433,-0.2326541007421755,0.05412793059215034
28,2009,January,HDD,Benth,180,483.04561507936506,366.17274738922447,-0.2419499609181593,0.05853978358829881
28,2009,January,HDD,HBA,mid,483.04561507936506,459.9982435966811,-0.04771261918793578,0.002276494029772978
28,2009,January,HDD,Alaton,mid,483.04561507936506,470.0640112917615,-0.02687448841756001,0.0007222381277055671
28,2009,January,HDD,Benth,mid,483.04561507936506,467.6139253649326,-0.03194665106709856,0.0010205885144029497
28,2010,January,HDD,HBA,180,503.29847222222224,374.1629027777778,-0.2565785047474315,0.06583252909842773
28,2010,January,HDD,Alaton,180,503.29847222222224,370.70422440858437,-0.2634505271359006,0.0694061802481839
28,2010,January,HDD,Benth,180,503.29847222222224,365.85165132861096,-0.27309206858256496,0.07457927792270437
28,2010,January,HDD,HBA,mid,503.29847222222224,470.93880212842714,-0.06429518840165936,0.004133871251604872
28,2010,January,HDD,Alaton,mid,503.29847222222224,481.36878553976186,-0.04357193175181691,0.0018985132365849904
28,2010,January,HDD,Benth,mid,503.29847222222224,478.9438269558757,-0.04839006396902632,0.0023415982909264594
28,2011,January,HDD,HBA,180,403.80047619047616,383.4574097222222,-0.05037900564202886,0.0025380442094795753
28,2011,January,HDD,Alaton,180,403.80047619047616,369.9843457817136,-0.08374465213065074,0.007013166760483706
28,2011,January,HDD,Benth,180,403.80047619047616,365.7550223828293,-0.09421844710678477,0.008877115775214
28,2011,January,HDD,HBA,mid,403.80047619047616,375.7755977633477,-0.06940278696924781,0.004816746839098794
28,2011,January,HDD,Alaton,mid,403.80047619047616,356.9543474395915,-0.11601305969928308,0.013459030020789419
28,2011,January,HDD,Benth,mid,403.80047619047616,360.21133800942505,-0.107947218369524,0.0116526019537177
28,2012,January,HDD,HBA,180,355.0303174603174,383.92264186507936,0.08137987936196833,0.006622684764968519
28,2012,January,HDD,Alaton,180,355.0303174603174,367.90780921864047,0.036271527035891545,0.0013156236735154113
28,2012,January,HDD,Benth,180,355.0303174603174,363.95468601052045,0.025136919613070904,0.0006318647276339886
28,2012,January,HDD,HBA,mid,355.0303174603174,350.7471334776335,-0.012064276688603222,0.00014554677201917513
28,2012,January,HDD,Alaton,mid,355.0303174603174,362.88649174115767,0.022128178621585937,0.0004896562891088129
28,2012,January,HDD,Benth,mid,355.0303174603174,359.12449028209056,0.011531896349192128,0.00013298463340851073
28,2013,January,HDD,HBA,180,421.5805555555556,381.8185327380952,-0.09431654826931544,0.00889561127743811
28,2013,January,HDD,Alaton,180,421.5805555555556,367.9779103170403,-0.1271468632320533,0.016166324829750466
28,2013,January,HDD,Benth,180,421.5805555555556,363.0929852759935,-0.1387340319870484,0.019247131631383366
28,2013,January,HDD,HBA,mid,421.5805555555556,374.1941771284271,-0.11240171730568331,0.012634146053266748
28,2013,January,HDD,Alaton,mid,421.5805555555556,385.91365159502635,-0.08460282024517866,0.007157637193438013
28,2013,January,HDD,Benth,mid,421.5805555555556,382.3101377945678,-0.0931504483389598,0.008677006025749218
28,2014,January,HDD,HBA,180,339.9062698412699,387.9177688492063,0.1412492303550533,0.01995134507589491
28,2014,January,HDD,Alaton,180,339.9062698412699,367.15896050206413,0.08017707550237534,0.006428363436113595
28,2014,January,HDD,Benth,180,339.9062698412699,362.97181533371213,0.0678585467199927,0.004604782362949432
28,2014,January,HDD,HBA,mid,339.9062698412699,350.48755808080807,0.031130017826618697,0.0009690780098855978
28,2014,January,HDD,Alaton,mid,339.9062698412699,335.26548600508534,-0.01365312807660683,0.00018640790627622974
28,2014,January,HDD,Benth,mid,339.9062698412699,336.8436493971632,-0.009010191090434688,8.118354348614863e-05
28,2015,January,HDD,HBA,180,395.7005357142857,387.7872490079365,-0.019998170313479082,0.00039992681588691607
28,2015,January,HDD,Alaton,180,395.7005357142857,366.7321052049805,-0.07320796383814296,0.005359405969326847
28,2015,January,HDD,Benth,180,395.7005357142857,362.5123890274395,-0.08387187706718094,0.007034491762772312
28,2015,January,HDD,HBA,mid,395.7005357142857,368.17399756493506,-0.06956406591581188,0.00483915926673942
28,2015,January,HDD,Alaton,mid,395.7005357142857,349.67327845318016,-0.11631841027968529,0.013529972569993196
28,2015,January,HDD,Benth,mid,395.7005357142857,351.42915014799974,-0.1118810352034802,0.012517366038202374
28,2016,January,HDD,HBA,180,372.27458333333334,389.6701924603175,0.0467278989911814,0.0021834965441300514
28,2016,January,HDD,Alaton,180,372.27458333333334,365.3389029198656,-0.018630550469940572,0.00034709741081300285
28,2016,January,HDD,Benth,180,372.27458333333334,361.18653215059817,-0.029784604373076336,0.000887122657660678
28,2016,January,HDD,HBA,mid,372.27458333333334,373.4749439935065,0.0032243959537209326,1.0396729266371924e-05
28,2016,January,HDD,Alaton,mid,372.27458333333334,368.53524182673357,-0.01004457911984708,0.00010089356969486794
28,2016,January,HDD,Benth,mid,372.27458333333334,366.11156905224976,-0.01655502297766387,0.0002740687857909787
28,2017,January,HDD,HBA,180,450.7738888888889,389.8785049603175,-0.13509075265799494,0.018249511453703567
28,2017,January,HDD,Alaton,180,450.7738888888889,364.8552818266797,-0.19060244876647517,0.03632929347577679
28,2017,January,HDD,Benth,180,450.7738888888889,359.2246422181797,-0.20309349970640186,0.041246969622994255
28,2017,January,HDD,HBA,mid,450.7738888888889,407.00535371572875,-0.09709642961140691,0.009427716643282897
28,2017,January,HDD,Alaton,mid,450.7738888888889,396.7246025726628,-0.11990332104073739,0.014376806396598139
28,2017,January,HDD,Benth,mid,450.7738888888889,395.6393120899585,-0.12231093716371076,0.014959965349865203
28,2018,January,HDD,HBA,180,331.9080555555555,388.34032440476193,0.17002379997902964,0.028908092559309078
28,2018,January,HDD,Alaton,180,331.9080555555555,363.69552240654156,0.09577190525785655,0.009172257836719851
28,2018,January,HDD,Benth,180,331.9080555555555,359.49156554438883,0.08310587684490936,0.006906586766161241
28,2018,January,HDD,HBA,mid,331.9080555555555,375.9247564935065,0.132617151651456,0.017587308912145275
28,2018,January,HDD,Alaton,mid,331.9080555555555,355.7576858493979,0.07185613574193705,0.005163304243763684
28,2018,January,HDD,Benth,mid,331.9080555555555,357.1573599158687,0.07607318935977714,0.0057871301393685095
28,2019,January,HDD,HBA,180,405.43499999999995,387.278435515873,-0.044782923240783194,0.0020055102139898795
28,2019,January,HDD,Alaton,180,405.43499999999995,363.4555680326607,-0.1035417069748276,0.010720885083261064
28,2019,January,HDD,Benth,180,405.43499999999995,358.1769475305481,-0.11656135377915537,0.013586549194829418
28,2019,January,HDD,HBA,mid,405.43499999999995,375.21115927128426,-0.07454669855517085,0.005557210265475511
28,2019,January,HDD,Alaton,mid,405.43499999999995,356.95593473568505,-0.11957296549216251,0.014297694076589887
28,2019,January,HDD,Benth,mid,405.43499999999995,358.92496528818583,-0.11471637799354797,0.013159847379958577
28,2020,January,HDD,HBA,180,351.9177777777777,391.28539384920634,0.11186594868841139,0.01251399047595829
28,2020,January,HDD,Alaton,180,351.9177777777777,362.7999703497975,0.030922542875601665,0.0009562036578934233
28,2020,January,HDD,Benth,180,351.9177777777777,357.55968891661945,0.016031901469906403,0.0002570218647407871
28,2020,January,HDD,HBA,mid,351.9177777777777,358.47231204906205,0.0186251865781651,0.0003468975750714614
28,2020,January,HDD,Alaton,mid,351.9177777777777,332.54152041541886,-0.05505904670321654,0.0030314986238669803
28,2020,January,HDD,Benth,mid,351.9177777777777,335.01154991614624,-0.04804027795466214,0.002307868305961197
28,2021,January,HDD,HBA,180,404.26416666666665,389.39144940476183,-0.036789600682486476,0.0013534747183768093
28,2021,January,HDD,Alaton,180,404.26416666666665,361.39262126298996,-0.10604834397560182,0.011246251259967564
28,2021,January,HDD,Benth,180,404.26416666666665,357.7343684277221,-0.11509750820262638,0.013247436394453646
28,2021,January,HDD,HBA,mid,404.26416666666665,419.5957426046176,0.0379246473026943,0.001438278873033758
28,2021,January,HDD,Alaton,mid,404.26416666666665,416.5220356590479,0.030321433367326848,0.000919389321449242
28,2021,January,HDD,Benth,mid,404.26416666666665,413.9710273056555,0.0240111823885509,0.0005765368796962568
28,2022,January,HDD,HBA,180,378.84166666666675,390.0628660714286,0.029619760422591186,0.0008773302074916992
28,2022,January,HDD,Alaton,180,378.84166666666675,361.4326441621673,-0.045953294044124224,0.0021117052335057427
28,2022,January,HDD,Benth,180,378.84166666666675,355.8587020635532,-0.06066641192172686,0.0036804135354566426
28,2022,January,HDD,HBA,mid,378.84166666666675,375.2647426046176,-0.009441738796900617,8.91464315088983e-05
28,2022,January,HDD,Alaton,mid,378.84166666666675,377.9818944158252,-0.0022694764765620423,5.150523477668462e-06
28,2022,January,HDD,Benth,mid,378.84166666666675,374.1041532347101,-0.01250525971348622,0.00015638152050174143
28,2023,January,HDD,HBA,180,353.76666666666665,391.2129494047619,0.10585022916638627,0.011204271014576491
28,2023,January,HDD,Alaton,180,353.76666666666665,359.9906511271894,0.017593473458558547,0.00030953030833700407
28,2023,January,HDD,Benth,180,353.76666666666665,355.1120208193184,0.0038029421068078877,1.4462368667732416e-05
28,2023,January,HDD,HBA,mid,353.76666666666665,331.9088259379509,-0.06178603805346959,0.0038175144983447922
28,2023,January,HDD,Alaton,mid,353.76666666666665,311.4535839043892,-0.11960731959562088,0.014305910900848994
28,2023,January,HDD,Benth,mid,353.76666666666665,311.4084420302363,-0.11973492312191751,0.014336451815011496
28,2024,January,HDD,HBA,180,397.7208333333333,388.1354494047619,-0.024100784080721752,0.0005808477933055711
28,2024,January,HDD,Alaton,180,397.7208333333333,359.172694346351,-0.09692260439038844,0.009393991241815744
28,2024,January,HDD,Benth,180,397.7208333333333,354.7680301331668,-0.10799736800351964,0.011663431495687647
28,2024,January,HDD,HBA,mid,397.7208333333333,415.28707593795093,0.0441672679235669,0.0019507475558321415
28,2024,January,HDD,Alaton,mid,397.7208333333333,408.40142034136625,0.026854482121336225,0.0007211632100051669
28,2024,January,HDD,Benth,mid,397.7208333333333,405.63544517633613,0.01989991768012194,0.0003960067236756298
28,2005,February,HDD,HBA,180,395.01940476190475,337.2944583333334,-0.14613192600845687,0.021354539798941113
28,2005,February,HDD,Alaton,180,395.01940476190475,324.51441214731454,-0.17848488394408527,0.03185685379653359
28,2005,February,HDD,Benth,180,395.01940476190475,333.14805001164405,-0.15662864660421744,0.024532532937068835
28,2005,February,HDD,HBA,mid,395.01940476190475,328.5960853174603,-0.16815204175724147,0.028275109147129076
28,2005,February,HDD,Alaton,mid,395.01940476190475,326.2744850937021,-0.1740292219559143,0.030286170094580886
28,2005,February,HDD,Benth,mid,395.01940476190475,329.04154693998066,-0.16702434621330006,0.027897132227980324
28,2006,February,HDD,HBA,180,389.7025126262626,337.469386904762,-0.13403333062826273,0.01796493371930519
28,2006,February,HDD,Alaton,180,389.7025126262626,324.3275669579844,-0.1677560281243937,0.02814208497207237
28,2006,February,HDD,Benth,180,389.7025126262626,332.5943541440536,-0.14654295682454982,0.021474838194881874
28,2006,February,HDD,HBA,mid,389.7025126262626,366.82098484848484,-0.05871537143442001,0.0034474948426819053
28,2006,February,HDD,Alaton,mid,389.7025126262626,356.1116036408692,-0.08619628536398016,0.007429799610548701
28,2006,February,HDD,Benth,mid,389.7025126262626,360.59449187607436,-0.07469292551907096,0.005579033122597482
28,2007,February,HDD,HBA,180,280.7713636363637,332.43826253607506,0.18401769407875548,0.03386251173406244
28,2007,February,HDD,Alaton,180,280.7713636363637,323.5185855742866,0.15224922294171803,0.023179825886356958
28,2007,February,HDD,Benth,180,280.7713636363637,331.951192123037,0.18228293592276038,0.03322706872862116
28,2007,February,HDD,HBA,mid,280.7713636363637,321.591985479798,0.14538741171732333,0.021137499485862486
28,2007,February,HDD,Alaton,mid,280.7713636363637,305.9689368354658,0.08974409951485059,0.008054003397731406
28,2007,February,HDD,Benth,mid,280.7713636363637,311.839192294149,0.11065169985790387,0.012243798681443643
28,2008,February,HDD,HBA,180,323.5487896825397,328.3951223845599,0.014978676652678428,0.00022436075426549384
28,2008,February,HDD,Alaton,180,323.5487896825397,322.82740677047985,-0.0022295954584396114,4.971095908294541e-06
28,2008,February,HDD,Benth,180,323.5487896825397,330.6537090825004,0.021959344700167076,0.00048221281966075586
28,2008,February,HDD,HBA,mid,323.5487896825397,328.5917380050505,0.0155863612639654,0.0002429346574508411
28,2008,February,HDD,Alaton,mid,323.5487896825397,336.65010911781235,0.04049256202790143,0.0016396475795834445
28,2008,February,HDD,Benth,mid,323.5487896825397,337.86226836461134,0.0442390116684281,0.0019570901533993174
28,2009,February,HDD,HBA,180,377.7296825396825,327.7078535353535,-0.1324275833130323,0.017537064822130112
28,2009,February,HDD,Alaton,180,377.7296825396825,320.4385426564858,-0.1516723268820103,0.023004494741803383
28,2009,February,HDD,Benth,180,377.7296825396825,330.61744697954623,-0.12472473765729783,0.015556260183681767
28,2009,February,HDD,HBA,mid,377.7296825396825,372.10259415584414,-0.014897130524676805,0.00022192449786925743
28,2009,February,HDD,Alaton,mid,377.7296825396825,383.6145627884596,0.015579607642189498,0.00024272417428456943
28,2009,February,HDD,Benth,mid,377.7296825396825,384.41363500813895,0.017695068133159592,0.0003131154362371601
28,2010,February,HDD,HBA,180,382.50708333333336,331.28954599567095,-0.1338995787772882,0.01792909719673521
28,2010,February,HDD,Alaton,180,382.50708333333336,319.90765852058234,-0.16365559630224977,0.026783154201044948
28,2010,February,HDD,Benth,180,382.50708333333336,329.57890601011815,-0.13837175735930435,0.019146743234702196
28,2010,February,HDD,HBA,mid,382.50708333333336,371.63136994949497,-0.0284327110731197,0.0008084190589675036
28,2010,February,HDD,Alaton,mid,382.50708333333336,395.8674850654581,0.03492850803100525,0.0012200006732719982
28,2010,February,HDD,Benth,mid,382.50708333333336,393.2124314325633,0.027987319884219805,0.0007832900743016453
28,2011,February,HDD,HBA,180,308.88722222222225,337.90760849567096,0.09395139774532536,0.008826865138300327
28,2011,February,HDD,Alaton,180,308.88722222222225,319.0294550785772,0.032834743967033835,0.001078120411380665
28,2011,February,HDD,Benth,180,308.88722222222225,328.4661572907392,0.06338538359618939,0.004017706853636075
28,2011,February,HDD,HBA,mid,308.88722222222225,313.5010088383838,0.014936799855198565,0.0002231079899142599
28,2011,February,HDD,Alaton,mid,308.88722222222225,302.4799844452664,-0.020742968034936447,0.0004302707228983952
28,2011,February,HDD,Benth,mid,308.88722222222225,307.7519440577528,-0.003675380795301132,1.3508423990468382e-05
28,2012,February,HDD,HBA,180,437.80777777777774,332.5492612734488,-0.24042176006693974,0.057802622713685144
28,2012,February,HDD,Alaton,180,437.80777777777774,318.63486038115315,-0.2722037465883357,0.07409487965672687
28,2012,February,HDD,Benth,180,437.80777777777774,328.1778950212175,-0.25040643022154374,0.06270338029629685
28,2012,February,HDD,HBA,mid,437.80777777777774,444.3751199494949,0.01500051507776226,0.00022501545259817287
28,2012,February,HDD,Alaton,mid,437.80777777777774,438.79751631094985,0.0022606691415940814,5.1106249677557205e-06
28,2012,February,HDD,Benth,mid,437.80777777777774,442.9700682048755,0.011791225942354096,0.00013903300922364425
28,2013,February,HDD,HBA,180,405.62999999999994,337.870483495671,-0.1670475963423044,0.02790489944374147
28,2013,February,HDD,Alaton,180,405.62999999999994,316.6159275283503,-0.21944647208453427,0.04815675411034828
28,2013,February,HDD,Benth,180,405.62999999999994,327.41198222336646,-0.19283094883670707,0.037183774829264736
28,2013,February,HDD,HBA,mid,405.62999999999994,353.16538383838383,-0.12934106491535663,0.016729111073438496
28,2013,February,HDD,Alaton,mid,405.62999999999994,347.7153498481267,-0.14277703856192397,0.020385282740513124
28,2013,February,HDD,Benth,mid,405.62999999999994,352.10484580336436,-0.13195561027694103,0.017412283083559944
28,2014,February,HDD,HBA,180,300.87025793650804,340.47865016233766,0.13164608724531385,0.017330692287000786
28,2014,February,HDD,Alaton,180,300.87025793650804,316.580765548824,0.05221688484619608,0.0027266030630409017
28,2014,February,HDD,Benth,180,300.87025793650804,326.6313036593477,0.08562177564349327,0.007331088464344698
28,2014,February,HDD,HBA,mid,300.87025793650804,326.2103501082251,0.08422265579027263,0.007093455748366744
28,2014,February,HDD,Alaton,mid,300.87025793650804,307.32794630858575,0.021463365692465566,0.00046067606684850783
28,2014,February,HDD,Benth,mid,300.87025793650804,314.2698219898966,0.04453602075954037,0.001983457145094211
28,2015,February,HDD,HBA,180,382.9406944444445,338.6719547258298,-0.11560207719066808,0.01336384025079718
28,2015,February,HDD,Alaton,180,382.9406944444445,315.56356141872334,-0.17594665180066402,0.030957224279864106
28,2015,February,HDD,Benth,180,382.9406944444445,326.4803937890826,-0.14743875872809054,0.021738187575280093
28,2015,February,HDD,HBA,mid,382.9406944444445,374.17179356060603,-0.022898848336189593,0.0005243572551238128
28,2015,February,HDD,Alaton,mid,382.9406944444445,363.0649432320164,-0.05190294868311938,0.0026939160820025235
28,2015,February,HDD,Benth,mid,382.9406944444445,368.805093934793,-0.03691328896282201,0.0013625909020527974
28,2016,February,HDD,HBA,180,332.70333333333343,344.7391977813853,0.03617596591974395,0.001308700510226476
28,2016,February,HDD,Alaton,180,332.70333333333343,314.5217414101398,-0.05464806060412273,0.0029864105277918706
28,2016,February,HDD,Benth,180,332.70333333333343,325.4734255034581,-0.021730794691593138,0.0004722274379281725
28,2016,February,HDD,HBA,mid,332.70333333333343,319.64532828282825,-0.039248194238626556,0.0015404207509929588
28,2016,February,HDD,Alaton,mid,332.70333333333343,310.23023294425377,-0.06754696493095848,0.004562592471384135
28,2016,February,HDD,Benth,mid,332.70333333333343,314.83656858842005,-0.05370179061901006,0.0028838823156879965
28,2017,February,HDD,HBA,180,311.21444444444444,341.81228111471864,0.09831753383071618,0.00966633745855402
28,2017,February,HDD,Alaton,180,311.21444444444444,313.02652591337454,0.005822613639173748,3.390282959109215e-05
28,2017,February,HDD,Benth,180,311.21444444444444,324.4984862323066,0.042684528385486115,0.0018219689634913698
28,2017,February,HDD,HBA,mid,311.21444444444444,335.17657828282825,0.07699557095159618,0.005928317946162281
28,2017,February,HDD,Alaton,mid,311.21444444444444,312.5687429635963,0.004351657011195189,1.8936918743084245e-05
28,2017,February,HDD,Benth,mid,311.21444444444444,320.7793452052782,0.03073411575708926,0.0009445858713701623
28,2018,February,HDD,HBA,180,425.48555555555555,342.8565450036075,-0.19419933173538534,0.03771338044647024
28,2018,February,HDD,Alaton,180,425.48555555555555,311.6215242974945,-0.26760962803869814,0.07161491301901038
28,2018,February,HDD,Benth,180,425.48555555555555,323.4408257873351,-0.23983124323687297,0.057519025232544124
28,2018,February,HDD,HBA,mid,425.48555555555555,378.1915643939394,-0.1111529887304035,0.012354986903701206
28,2018,February,HDD,Alaton,mid,425.48555555555555,377.90133862304,-0.11183509360355363,0.012507088161315603
28,2018,February,HDD,Benth,mid,425.48555555555555,380.85185331713046,-0.10490062860100377,0.011004141880885731
28,2019,February,HDD,HBA,180,297.09000000000003,348.9679061147187,0.17462016935850636,0.030492203546793443
28,2019,February,HDD,Alaton,180,297.09000000000003,310.6866275841619,0.045766022364138355,0.002094528803034812
28,2019,February,HDD,Benth,180,297.09000000000003,323.5257971191334,0.08898245352968252,0.00791787703616211
28,2019,February,HDD,HBA,mid,297.09000000000003,343.2822588383838,0.1554823751670665,0.02417476898759242
28,2019,February,HDD,Alaton,mid,297.09000000000003,323.0719422287566,0.08745478551535414,0.007648339509536597
28,2019,February,HDD,Benth,mid,297.09000000000003,329.1326346664207,0.10785497548359306,0.01163269573656646
