region,year,model,30,60,90,120,180,270,360,365,ISL,IISL,mid90,-270,-180,-120,-90,-60,-30
32,2023,KNN,1.8645380323588356,1.7990193745734564,1.5877826828060244,1.380600391551278,1.0013517725456185,0.7869323632437997,0.8428623508601931,0.8495884488582661,0.7166570204682563,0.5538472661166947,0.566863923430551,0.7338756353712952,0.7537035498293996,0.9326341160750433,1.1071084413349686,1.3422560545008932,1.5036127966996522
32,2023,LSTM,0.16991101931462296,0.12372011183363038,0.0688354173827694,0.11807463497920846,0.06458850561134812,0.06691175832381728,0.06877854627126238,0.0649861477736849,0.06252675635375511,0.06943725536673835,0.06107990051770373,0.06155490815211024,0.06327727552488217,0.02978864307879101,0.0636122961896044,0.06215215573373785,0.0946340261862785
32,2023,FeedForwardNN,0.12774236268823652,0.03294095281223923,0.007802796914242408,0.04681016320699915,0.004015153190419678,0.016233142101968856,0.006986391196619642,0.001939323430461665,0.009752416210227929,0.02951473419952744,0.02190598043016039,0.0011925126370671416,0.004066416885360142,0.059238359363356724,0.044711083042619726,0.15512969013746086,0.4135968306571305
32,2024,HBA,,,,,,,,,,,,,,,,,
32,2024,Alaton,,,,,,,,,,,,,,,,,
32,2024,Benth,,,,,,,,,,,,,,,,,
32,2024,XGB,0.22379513455628233,0.16179806026443294,0.16473179548730038,0.11937614545880572,0.04965029211911492,0.027464553701847378,0.027427256042978337,0.025607512652027323,0.012179649270776999,0.0022373089466908324,0.02217492072834351,0.002839096121723829,0.012002902252197703,0.00018894079706124054,0.034163910009359144,0.024771046580451282,0.10428125993281659
32,2024,RandomForest,,,,,,,,,,,,,,,,,
32,2024,SVM,1.9690195058084317,1.6524697261037145,1.4885218398323328,1.3231352587983771,1.0035329034124723,0.7900006280343442,0.8434386414720595,0.8487493093663679,0.7429624673655294,0.5471946022544263,0.5666332295125045,0.7307178340730185,0.7420053535800101,0.9176447613015216,1.1214774774026761,1.4048799718742941,1.6418084091500111
32,2024,KNN,2.253809387547042,1.736411606153283,1.523259638711726,1.3261638576518469,0.9952350830002513,0.7806675864630415,0.8338996040709847,0.8403082284891328,0.7115428616046664,0.5366844180942816,0.5484239196972069,0.7156625058330947,0.7339828463484257,0.924753273164073,1.1171548970070995,1.3909385951787823,1.6436826728254799
32,2024,LSTM,0.7295010345493893,0.2283149432886121,0.2040596540418025,0.1798886647953008,0.11478241029284263,0.08118258762851492,0.07350718739575804,0.07598206740098806,0.0668163463564966,0.04297646916895769,0.04881546924227189,0.05554019265143556,0.04397141402921849,0.06453713985185869,0.04010208605894381,0.0639653853202549,0.02003314098754928
32,2024,FeedForwardNN,0.5430510738638469,0.12040021600248235,0.09056819488446217,0.0977012485529802,0.06334985715681325,0.04090276031808785,0.023436995252386673,0.02291633656846152,0.04872623670369365,0.015378326767907024,0.03768677723105604,0.014016909973780701,0.012416487940823827,0.03354451086875129,0.06991370093730148,0.0783978968290397,0.2759304030227588
44,2010,HBA,,,,,,,,,,,,,,,,,
44,2010,Alaton,,,,,,,,,,,,,,,,,
44,2010,Benth,,,,,,,,,,,,,,,,,
44,2010,XGB,,,,,,,,,,,,,,,,,
44,2010,RandomForest,,,,,,,,,,,,,,,,,
44,2010,SVM,,,,,,,,,,,,,,,,,
44,2010,KNN,,,,,,,,,,,,,,,,,
44,2010,LSTM,,,,,,,,,,,,,,,,,
44,2010,FeedForwardNN,,,,,,,,,,,,,,,,,
44,2011,HBA,,,,,,,,,,,,,,,,,
