region,year,date,actual,model,forecast
27,2023,2023-05-28,19.263636363636365,LSTM,18.34428395694465
27,2023,2023-05-29,19.004545454545458,LSTM,18.479229626276457
27,2023,2023-05-30,18.972727272727273,LSTM,18.631382158164328
27,2023,2023-05-31,19.03181818181818,LSTM,18.78925190613775
27,2023,2023-06-01,19.331818181818186,LSTM,18.93527236774117
27,2023,2023-06-02,19.654545454545453,LSTM,18.998055373579263
27,2023,2023-06-03,19.022727272727273,LSTM,18.972752353748003
27,2023,2023-06-04,19.431818181818183,LSTM,18.980276495945887
27,2023,2023-06-05,19.577272727272728,LSTM,19.043922591985286
27,2023,2023-06-06,19.89090909090909,LSTM,19.152376233929473
27,2023,2023-06-07,20.38181818181818,LSTM,19.299327470791155
27,2023,2023-06-08,20.772727272727273,LSTM,19.412493529528746
27,2023,2023-06-09,20.922727272727272,LSTM,19.519826059792678
27,2023,2023-06-10,20.604545454545455,LSTM,19.6321452274152
27,2023,2023-06-11,20.4,LSTM,19.69580878821907
27,2023,2023-06-12,21.15909090909091,LSTM,19.822157475320893
27,2023,2023-06-13,20.736363636363635,LSTM,19.977363828699715
27,2023,2023-06-14,19.745454545454542,LSTM,20.10490679538689
27,2023,2023-06-15,20.154545454545453,LSTM,20.241032055282076
27,2023,2023-06-16,20.759090909090908,LSTM,20.377558271740767
27,2023,2023-06-17,21.395454545454545,LSTM,20.487330590041168
27,2023,2023-06-18,21.25,LSTM,20.586544139332574
27,2023,2023-06-19,21.96818181818182,LSTM,20.656151664821632
27,2023,2023-06-20,22.4,LSTM,20.677865620564496
27,2023,2023-06-21,22.231818181818184,LSTM,20.72140690656427
27,2023,2023-06-22,19.713636363636365,LSTM,20.781013556001994
27,2023,2023-06-23,20.722727272727273,LSTM,20.88460300374519
27,2023,2023-06-24,21.295454545454547,LSTM,21.02624234760898
27,2023,2023-06-25,22.863636363636363,LSTM,21.17998705784901
27,2023,2023-06-26,22.536363636363635,LSTM,21.27813619259539
27,2023,2023-06-27,19.33636363636364,LSTM,21.310074964409033
27,2023,2023-06-28,19.736363636363635,LSTM,21.346280578211
27,2023,2023-06-29,22.009090909090908,LSTM,21.4113375855383
27,2023,2023-06-30,19.545454545454547,LSTM,21.51985035139323
27,2023,2023-07-01,17.59090909090909,LSTM,21.650738626249726
27,2023,2023-07-02,20.35909090909091,LSTM,21.72247630482547
27,2023,2023-07-03,20.013636363636365,LSTM,21.736994166418583
27,2023,2023-07-04,20.136363636363637,LSTM,21.709156577698415
27,2023,2023-07-05,19.286363636363635,LSTM,21.72928434891677
27,2023,2023-07-06,19.045454545454547,LSTM,21.804803760732714
27,2023,2023-07-07,22.03181818181818,LSTM,21.90073192104933
27,2023,2023-07-08,25.531818181818185,LSTM,22.010822754625977
27,2023,2023-07-09,26.227272727272727,LSTM,22.11483569982869
27,2023,2023-07-10,25.48636363636364,LSTM,22.171815151230057
27,2023,2023-07-11,25.931818181818183,LSTM,22.2027358651072
27,2023,2023-07-12,22.154545454545456,LSTM,22.21459143055999
27,2023,2023-07-13,20.204545454545453,LSTM,22.219336145658517
27,2023,2023-07-14,21.277272727272727,LSTM,22.27759477315267
27,2023,2023-07-15,21.522727272727273,LSTM,22.37768132873595
27,2023,2023-07-16,19.24090909090909,LSTM,22.474106551245658
27,2023,2023-07-17,20.32272727272727,LSTM,22.54232549677726
27,2023,2023-07-18,22.08636363636364,LSTM,22.577971754833456
27,2023,2023-07-19,22.913636363636364,LSTM,22.60972635017302
27,2023,2023-07-20,20.53181818181818,LSTM,22.633614375399976
27,2023,2023-07-21,18.831818181818186,LSTM,22.697491980929083
27,2023,2023-07-22,19.42727272727273,LSTM,22.752332341997565
27,2023,2023-07-23,21.70909090909091,LSTM,22.826565943270797
27,2023,2023-07-24,21.25,LSTM,22.852228652379203
27,2023,2023-07-25,17.045454545454547,LSTM,22.875327059575277
27,2023,2023-07-26,17.181818181818183,LSTM,22.892950952536413
27,2023,2023-07-27,20.25,LSTM,22.874793029095976
27,2023,2023-07-28,20.568181818181817,LSTM,22.844284702507927
27,2023,2023-07-29,20.245454545454542,LSTM,22.85385594136654
27,2023,2023-07-30,19.527272727272727,LSTM,22.900765944326842
27,2023,2023-07-31,18.945454545454545,LSTM,22.91959778918067
27,2023,2023-08-01,18.768181818181816,LSTM,22.943767062289908
27,2023,2023-08-02,21.65,LSTM,22.928966297491595
27,2023,2023-08-03,17.636363636363637,LSTM,22.93481139867476
27,2023,2023-08-04,16.61818181818182,LSTM,22.903989820075193
27,2023,2023-08-05,16.504545454545454,LSTM,22.864491101081562
27,2023,2023-08-06,16.004545454545454,LSTM,22.878666436628734
27,2023,2023-08-07,15.431818181818182,LSTM,22.884073871779705
27,2023,2023-08-08,17.104545454545455,LSTM,22.87534694383232
27,2023,2023-08-09,19.522727272727273,LSTM,22.936343134709922
27,2023,2023-08-10,20.972727272727273,LSTM,22.983560750417247
27,2023,2023-08-11,22.545454545454547,LSTM,22.999176011147085
27,2023,2023-08-12,23.854545454545452,LSTM,22.98980245605215
27,2023,2023-08-13,22.495454545454542,LSTM,22.957894163664854
27,2023,2023-08-14,23.622727272727275,LSTM,22.91093927215823
27,2023,2023-08-15,23.263636363636365,LSTM,22.861417165045918
27,2023,2023-08-16,23.063636363636363,LSTM,22.813206806872728
27,2023,2023-08-17,24.08181818181818,LSTM,22.788531960209085
27,2023,2023-08-18,25.363636363636363,LSTM,22.789517723755296
27,2023,2023-08-19,26.104545454545452,LSTM,22.796628517699766
27,2023,2023-08-20,26.863636363636363,LSTM,22.765730870926706
27,2023,2023-08-21,27.38181818181818,LSTM,22.703472896772
27,2023,2023-08-22,27.681818181818183,LSTM,22.63116207485883
27,2023,2023-08-23,26.913636363636364,LSTM,22.591992298584707
27,2023,2023-08-24,26.19545454545454,LSTM,22.60820588141188
27,2023,2023-08-25,21.54090909090909,LSTM,22.595309700525704
27,2023,2023-08-26,18.581818181818186,LSTM,22.560022800040684
27,2023,2023-08-27,17.154545454545453,LSTM,22.51704742589812
27,2023,2023-08-28,14.877272727272729,LSTM,22.470054765747058
27,2023,2023-08-29,15.55909090909091,LSTM,22.428657587511676
27,2023,2023-08-30,16.11818181818182,LSTM,22.413737559034104
27,2023,2023-08-31,17.113636363636363,LSTM,22.394283490960966
27,2023,2023-09-01,21.14090909090909,LSTM,22.321596864063068
27,2023,2023-09-02,21.28181818181818,LSTM,22.159271623213222
27,2023,2023-09-03,22.286363636363635,LSTM,21.97536593191983
27,2023,2023-09-04,23.286363636363635,LSTM,21.803452860797716
27,2023,2023-09-05,24.495454545454542,LSTM,21.609769248070755
27,2023,2023-09-06,23.1,LSTM,21.36324980315196
27,2023,2023-09-07,23.686363636363637,LSTM,21.21612543871909
27,2023,2023-09-08,24.254545454545458,LSTM,21.13050739330761
27,2023,2023-09-09,24.372727272727275,LSTM,21.041584814541885
27,2023,2023-09-10,24.01363636363636,LSTM,20.88826065483216
27,2023,2023-09-11,22.445454545454545,LSTM,20.73678320665254
27,2023,2023-09-12,21.681818181818183,LSTM,20.58414428860243
27,2023,2023-09-13,18.063636363636363,LSTM,20.46530375923313
27,2023,2023-09-14,19.686363636363637,LSTM,20.324139307172608
27,2023,2023-09-15,19.845454545454547,LSTM,20.20831267190014
27,2023,2023-09-16,20.313636363636363,LSTM,20.111164782842252
27,2023,2023-09-17,22.054545454545455,LSTM,20.040847641383813
27,2023,2023-09-18,19.831818181818186,LSTM,19.954928037851758
27,2023,2023-09-19,18.71818181818182,LSTM,19.856468352397826
27,2023,2023-09-20,18.75,LSTM,19.729125218805333
27,2023,2023-09-21,18.081818181818186,LSTM,19.61032210430163
27,2023,2023-09-22,14.65,LSTM,19.461293069404306
27,2023,2023-09-23,12.918181818181818,LSTM,19.286256771459556
27,2023,2023-09-24,13.2,LSTM,19.12583419906386
27,2023,2023-09-25,14.554545454545456,LSTM,18.948444230037524
27,2023,2023-09-26,16.427272727272726,LSTM,18.801301730628605
27,2023,2023-09-27,17.454545454545453,LSTM,18.648469329651014
27,2023,2023-09-28,19.799999999999997,LSTM,18.470506820483628
27,2023,2023-09-29,18.672727272727272,LSTM,18.276084974067697
27,2023,2023-09-30,17.59090909090909,LSTM,18.109811352018788
27,2023,2023-10-01,17.304545454545455,LSTM,17.960330390985867
27,2023,2023-10-02,19.336363636363636,LSTM,17.761977024639855
27,2023,2023-10-03,17.427272727272726,LSTM,17.484356211184565
27,2023,2023-10-04,13.740909090909092,LSTM,17.190463600809803
27,2023,2023-10-05,12.759090909090908,LSTM,16.95986986511294
27,2023,2023-10-06,13.47272727272727,LSTM,16.79567157704193
27,2023,2023-10-07,13.622727272727271,LSTM,16.643033424758542
27,2023,2023-10-08,17.286363636363635,LSTM,16.45531113938759
27,2023,2023-10-09,18.277272727272727,LSTM,16.282783174770138
27,2023,2023-10-10,18.240909090909092,LSTM,16.096581356912857
27,2023,2023-10-11,17.64090909090909,LSTM,15.933439476023134
27,2023,2023-10-12,18.163636363636364,LSTM,15.743106249168115
27,2023,2023-10-13,19.222727272727273,LSTM,15.54214427233905
27,2023,2023-10-14,15.672727272727274,LSTM,15.330652208763151
27,2023,2023-10-15,10.477272727272728,LSTM,15.13477947630484
27,2023,2023-10-16,9.181818181818182,LSTM,14.9282873708786
27,2023,2023-10-17,11.872727272727271,LSTM,14.731725351622307
27,2023,2023-10-18,14.863636363636363,LSTM,14.53059516866555
27,2023,2023-10-19,15.436363636363636,LSTM,14.381865664786755
27,2023,2023-10-20,14.981818181818182,LSTM,14.216457155258185
27,2023,2023-10-21,14.063636363636364,LSTM,14.058589245934039
27,2023,2023-10-22,12.013636363636364,LSTM,13.814309136899904
27,2023,2023-10-23,10.013636363636364,LSTM,13.553363276573167
27,2023,2023-10-24,12.15,LSTM,13.36435506971263
27,2023,2023-10-25,12.409090909090908,LSTM,13.225489436062608
27,2023,2023-10-26,12.563636363636364,LSTM,13.061329634892054
27,2023,2023-10-27,11.95909090909091,LSTM,12.869750239322219
27,2023,2023-10-28,13.145454545454545,LSTM,12.669332308647558
27,2023,2023-10-29,15.159090909090908,LSTM,12.481893828342685
27,2023,2023-10-30,12.65,LSTM,12.262623374537
27,2023,2023-10-31,11.345454545454546,LSTM,12.063040010400886
27,2023,2023-11-01,10.03181818181818,LSTM,11.873737002884116
27,2023,2023-11-02,10.159090909090908,LSTM,11.749621037604527
27,2023,2023-11-03,7.740909090909091,LSTM,11.53581652594717
27,2023,2023-11-04,9.336363636363636,LSTM,11.264445461472468
27,2023,2023-11-05,11.290909090909093,LSTM,10.992210804400669
27,2023,2023-11-06,10.231818181818182,LSTM,10.774491669266235
27,2023,2023-11-07,8.55909090909091,LSTM,10.556184652847392
27,2023,2023-11-08,8.781818181818181,LSTM,10.419011456431999
27,2023,2023-11-09,9.113636363636363,LSTM,10.261097513059118
27,2023,2023-11-10,8.954545454545455,LSTM,10.045386828421986
27,2023,2023-11-11,7.290909090909091,LSTM,9.768707496435367
27,2023,2023-11-12,8.772727272727273,LSTM,9.563267293400957
27,2023,2023-11-13,13.61818181818182,LSTM,9.410335706300351
27,2023,2023-11-14,11.913636363636364,LSTM,9.222872039012158
27,2023,2023-11-15,9.972727272727273,LSTM,9.000736719798946
27,2023,2023-11-16,9.372727272727271,LSTM,8.766162697810827
27,2023,2023-11-17,7.886363636363637,LSTM,8.616603170290745
27,2023,2023-11-18,7.009090909090909,LSTM,8.523819929037241
27,2023,2023-11-19,12.018181818181818,LSTM,8.400065368947782
27,2023,2023-11-20,10.145454545454545,LSTM,8.25215035703896
27,2023,2023-11-21,8.60909090909091,LSTM,8.062787953913144
27,2023,2023-11-22,4.504545454545455,LSTM,7.930418165182083
27,2023,2023-11-23,2.872727272727273,LSTM,7.797223729757736
27,2023,2023-11-24,6.468181818181819,LSTM,7.7446269537451915
27,2023,2023-11-25,3.0318181818181817,LSTM,7.6419006772782225
27,2023,2023-11-26,2.1727272727272724,LSTM,7.54731983473853
27,2023,2023-11-27,2.9681818181818183,LSTM,7.385787019170171
27,2023,2023-11-28,4.0,LSTM,7.303137663230437
27,2023,2023-11-29,2.1863636363636365,LSTM,7.240489361668834
27,2023,2023-11-30,3.0545454545454547,LSTM,7.117693448573519
27,2023,2023-12-01,3.6818181818181817,LSTM,6.96347427873636
27,2023,2023-12-02,-0.209090909090909,LSTM,6.766099024844077
27,2023,2023-12-03,-2.122727272727273,LSTM,6.590540324288051
27,2023,2023-12-04,2.8136363636363635,LSTM,6.465445793945864
27,2023,2023-12-05,5.886363636363637,LSTM,6.346065803104114
27,2023,2023-12-06,3.3318181818181816,LSTM,6.205670746976397
27,2023,2023-12-07,1.5772727272727274,LSTM,6.062046947476608
27,2023,2023-12-08,6.3090909090909095,LSTM,5.985856535924474
27,2023,2023-12-09,8.431818181818182,LSTM,5.907300946336506
27,2023,2023-12-10,9.509090909090908,LSTM,5.751412001582397
27,2023,2023-12-11,10.65,LSTM,5.688224521575649
27,2023,2023-12-12,11.268181818181818,LSTM,5.64581781924067
27,2023,2023-12-13,8.5,LSTM,5.7085243249267545
27,2023,2023-12-14,6.886363636363637,LSTM,5.734258243014142
27,2023,2023-12-15,5.95,LSTM,5.726001281409391
27,2023,2023-12-16,3.286363636363636,LSTM,5.645908664965461
27,2023,2023-12-17,1.6090909090909091,LSTM,5.648363328909338
27,2023,2023-12-18,1.0409090909090908,LSTM,5.544985646967524
27,2023,2023-12-19,1.0363636363636364,LSTM,5.623359062479577
27,2023,2023-12-20,5.195454545454545,LSTM,5.59766509624788
27,2023,2023-12-21,7.786363636363637,LSTM,5.573587235744909
27,2023,2023-12-22,8.918181818181818,LSTM,5.605853799888457
27,2023,2023-12-23,7.659090909090909,LSTM,5.596043222888882
27,2023,2023-12-24,9.095454545454546,LSTM,5.701565453347896
27,2023,2023-12-25,8.136363636363637,LSTM,5.679325251570327
27,2023,2023-12-26,6.472727272727273,LSTM,5.537399408579747
27,2023,2023-12-27,4.740909090909091,LSTM,5.432946957133531
27,2023,2023-12-28,6.75,LSTM,5.373693950211101
27,2023,2023-12-29,9.240909090909092,LSTM,5.430937676812705
27,2023,2023-12-30,7.827272727272727,LSTM,5.592149729269642
27,2023,2023-12-31,8.14090909090909,LSTM,5.771921436905182
27,2023,2023-01-01,13.963636363636365,FeedForwardNN,11.212009133188882
27,2023,2023-01-02,10.768181818181818,FeedForwardNN,10.157950171266773
27,2023,2023-01-03,6.409090909090909,FeedForwardNN,8.967077179638835
27,2023,2023-01-04,6.472727272727273,FeedForwardNN,8.581643206061086
27,2023,2023-01-05,10.486363636363636,FeedForwardNN,8.207751587942099
27,2023,2023-01-06,9.163636363636364,FeedForwardNN,7.729639781453625
27,2023,2023-01-07,9.068181818181818,FeedForwardNN,6.986307808596975
27,2023,2023-01-08,9.054545454545456,FeedForwardNN,6.474121687727884
27,2023,2023-01-09,6.545454545454546,FeedForwardNN,5.602741888248542
27,2023,2023-01-10,5.327272727272727,FeedForwardNN,4.861329256100433
27,2023,2023-01-11,7.913636363636363,FeedForwardNN,4.124288267207098
27,2023,2023-01-12,8.354545454545455,FeedForwardNN,4.009027773477329
27,2023,2023-01-13,8.613636363636363,FeedForwardNN,3.974142213155151
27,2023,2023-01-14,8.05909090909091,FeedForwardNN,4.0839446504042325
27,2023,2023-01-15,7.777272727272727,FeedForwardNN,4.039167414519799
27,2023,2023-01-16,4.795454545454546,FeedForwardNN,4.287964230763055
27,2023,2023-01-17,2.118181818181818,FeedForwardNN,4.480659431828527
27,2023,2023-01-18,0.3863636363636364,FeedForwardNN,4.554431132163513
27,2023,2023-01-19,-0.1636363636363636,FeedForwardNN,4.661338891771601
27,2023,2023-01-20,-0.5227272727272727,FeedForwardNN,4.72867036011646
27,2023,2023-01-21,0.2863636363636364,FeedForwardNN,4.243741014448657
27,2023,2023-01-22,-0.3909090909090909,FeedForwardNN,3.7657492162349993
27,2023,2023-01-23,1.3590909090909091,FeedForwardNN,3.1971847517935723
27,2023,2023-01-24,2.7045454545454546,FeedForwardNN,3.7108360421299116
27,2023,2023-01-25,2.0818181818181816,FeedForwardNN,4.250588180869567
27,2023,2023-01-26,0.2590909090909091,FeedForwardNN,3.8734461155736577
27,2023,2023-01-27,0.35,FeedForwardNN,3.9189842595722837
27,2023,2023-01-28,1.440909090909091,FeedForwardNN,4.079231856153619
27,2023,2023-01-29,0.2181818181818182,FeedForwardNN,4.063175568008554
27,2023,2023-01-30,-0.5409090909090909,FeedForwardNN,4.449658327496498
27,2023,2023-01-31,3.95,FeedForwardNN,4.224260923350703
27,2023,2023-02-01,4.972727272727273,FeedForwardNN,4.435375477912662
27,2023,2023-02-02,6.3,FeedForwardNN,4.360031615098264
27,2023,2023-02-03,6.259090909090909,FeedForwardNN,3.9177744921379336
27,2023,2023-02-04,7.245454545454546,FeedForwardNN,3.680741780671961
27,2023,2023-02-05,5.3545454545454545,FeedForwardNN,3.2010853629743767
27,2023,2023-02-06,3.8545454545454545,FeedForwardNN,3.172742176041166
27,2023,2023-02-07,2.381818181818182,FeedForwardNN,2.768513797856496
27,2023,2023-02-08,0.4227272727272727,FeedForwardNN,2.5205704296097524
27,2023,2023-02-09,0.3545454545454545,FeedForwardNN,2.8306397317222745
27,2023,2023-02-10,0.3272727272727272,FeedForwardNN,2.869873617291259
27,2023,2023-02-11,1.818181818181818,FeedForwardNN,2.9162949549065855
27,2023,2023-02-12,2.6545454545454543,FeedForwardNN,2.96863387257497
27,2023,2023-02-13,4.490909090909091,FeedForwardNN,5.734319016042397
27,2023,2023-02-14,5.609090909090909,FeedForwardNN,6.90462445307495
27,2023,2023-02-15,5.954545454545454,FeedForwardNN,6.662671006192071
27,2023,2023-02-16,6.2,FeedForwardNN,6.435053269032617
27,2023,2023-02-17,9.613636363636363,FeedForwardNN,5.932200784403204
27,2023,2023-02-18,11.454545454545457,FeedForwardNN,5.9624571452711255
27,2023,2023-02-19,7.913636363636363,FeedForwardNN,5.748927668683878
27,2023,2023-02-20,7.527272727272727,FeedForwardNN,5.946471959213676
27,2023,2023-02-21,7.127272727272728,FeedForwardNN,6.418051945511564
27,2023,2023-02-22,6.2,FeedForwardNN,6.1647178656510775
27,2023,2023-02-23,9.377272727272729,FeedForwardNN,5.777623902605457
27,2023,2023-02-24,8.94090909090909,FeedForwardNN,5.542855409474286
27,2023,2023-02-25,4.831818181818182,FeedForwardNN,5.660494871991793
27,2023,2023-02-26,0.990909090909091,FeedForwardNN,5.212572922596891
27,2023,2023-02-27,1.9090909090909092,FeedForwardNN,5.144104193628183
27,2023,2023-02-28,0.3863636363636363,FeedForwardNN,5.545590313886828
27,2023,2023-03-01,0.8409090909090909,FeedForwardNN,5.683875778352499
27,2023,2023-03-02,2.522727272727273,FeedForwardNN,5.729672566747433
27,2023,2023-03-03,3.3045454545454547,FeedForwardNN,5.631998906576207
27,2023,2023-03-04,4.3954545454545455,FeedForwardNN,5.339437409209321
27,2023,2023-03-05,2.536363636363636,FeedForwardNN,5.078149376577394
27,2023,2023-03-06,2.1545454545454543,FeedForwardNN,4.973235285889379
27,2023,2023-03-07,3.4181818181818184,FeedForwardNN,5.4041471130126695
27,2023,2023-03-08,6.281818181818182,FeedForwardNN,5.9253122368062865
27,2023,2023-03-09,12.122727272727271,FeedForwardNN,6.468165973119976
27,2023,2023-03-10,8.14090909090909,FeedForwardNN,7.5292830508884725
27,2023,2023-03-11,4.677272727272728,FeedForwardNN,7.85274090392218
27,2023,2023-03-12,10.486363636363636,FeedForwardNN,7.566227561532134
27,2023,2023-03-13,15.213636363636365,FeedForwardNN,7.471867982833297
27,2023,2023-03-14,7.909090909090909,FeedForwardNN,7.262182476671126
27,2023,2023-03-15,5.1000000000000005,FeedForwardNN,7.483161435646289
27,2023,2023-03-16,7.913636363636363,FeedForwardNN,7.6918912310574195
27,2023,2023-03-17,11.427272727272728,FeedForwardNN,7.817445289753624
27,2023,2023-03-18,10.5,FeedForwardNN,7.901934252066599
27,2023,2023-03-19,10.045454545454543,FeedForwardNN,8.032824590290796
27,2023,2023-03-20,8.927272727272728,FeedForwardNN,8.09503286816388
27,2023,2023-03-21,8.654545454545454,FeedForwardNN,7.898523503821563
27,2023,2023-03-22,10.572727272727272,FeedForwardNN,7.814389859003966
27,2023,2023-03-23,13.268181818181818,FeedForwardNN,7.51761999237041
27,2023,2023-03-24,12.009090909090908,FeedForwardNN,7.79467991107712
27,2023,2023-03-25,10.318181818181818,FeedForwardNN,8.226798165129942
27,2023,2023-03-26,9.018181818181818,FeedForwardNN,8.403489044755911
27,2023,2023-03-27,5.427272727272728,FeedForwardNN,8.091283912323215
27,2023,2023-03-28,4.990909090909091,FeedForwardNN,8.253400067488007
27,2023,2023-03-29,13.363636363636363,FeedForwardNN,7.9425560736600325
27,2023,2023-03-30,14.581818181818182,FeedForwardNN,7.121846066945251
27,2023,2023-03-31,11.245454545454546,FeedForwardNN,7.13850531059118
27,2023,2023-04-01,10.436363636363636,FeedForwardNN,6.750562699025291
27,2023,2023-04-02,8.05909090909091,FeedForwardNN,6.997845237549106
27,2023,2023-04-03,6.822727272727272,FeedForwardNN,7.873871900956548
27,2023,2023-04-04,5.263636363636364,FeedForwardNN,8.558644985031478
27,2023,2023-04-05,5.472727272727273,FeedForwardNN,8.701818947483956
27,2023,2023-04-06,6.55,FeedForwardNN,8.804305926309667
27,2023,2023-04-07,7.545454545454546,FeedForwardNN,9.461975580450702
27,2023,2023-04-08,7.518181818181819,FeedForwardNN,9.983297665835329
27,2023,2023-04-09,9.331818181818182,FeedForwardNN,9.928039637625993
27,2023,2023-04-10,9.990909090909092,FeedForwardNN,9.933838467607167
27,2023,2023-04-11,11.60909090909091,FeedForwardNN,10.765447796356497
27,2023,2023-04-12,9.872727272727271,FeedForwardNN,11.385506645789523
27,2023,2023-04-13,7.8136363636363635,FeedForwardNN,11.16765695066256
27,2023,2023-04-14,7.140909090909091,FeedForwardNN,11.032189381388628
27,2023,2023-04-15,8.781818181818183,FeedForwardNN,11.165151003446796
27,2023,2023-04-16,7.127272727272728,FeedForwardNN,11.5077755975738
27,2023,2023-04-17,9.509090909090908,FeedForwardNN,11.338602628164047
27,2023,2023-04-18,10.21818181818182,FeedForwardNN,11.54914229455147
27,2023,2023-04-19,11.35,FeedForwardNN,12.0402647869036
27,2023,2023-04-20,9.631818181818184,FeedForwardNN,12.08302944856455
27,2023,2023-04-21,8.94090909090909,FeedForwardNN,12.03860988019818
27,2023,2023-04-22,11.590909090909092,FeedForwardNN,12.159772750612454
27,2023,2023-04-23,11.863636363636363,FeedForwardNN,12.405040553974787
27,2023,2023-04-24,10.636363636363637,FeedForwardNN,12.530883525140686
27,2023,2023-04-25,10.122727272727271,FeedForwardNN,12.525278201869495
27,2023,2023-04-26,9.495454545454546,FeedForwardNN,12.595604534038275
27,2023,2023-04-27,13.78181818181818,FeedForwardNN,12.947555805899706
27,2023,2023-04-28,16.595454545454547,FeedForwardNN,13.21184365622985
27,2023,2023-04-29,16.013636363636365,FeedForwardNN,13.544583102472345
27,2023,2023-04-30,13.427272727272726,FeedForwardNN,13.677987823055938
27,2023,2023-05-01,13.422727272727274,FeedForwardNN,13.856005138738627
27,2023,2023-05-02,12.922727272727274,FeedForwardNN,14.111892404455306
27,2023,2023-05-03,13.986363636363636,FeedForwardNN,14.345835410477012
27,2023,2023-05-04,16.413636363636364,FeedForwardNN,14.167748215920163
27,2023,2023-05-05,15.254545454545456,FeedForwardNN,13.797702629033585
27,2023,2023-05-06,16.431818181818183,FeedForwardNN,13.898001249167296
27,2023,2023-05-07,14.922727272727274,FeedForwardNN,14.37065734743082
27,2023,2023-05-08,15.922727272727274,FeedForwardNN,14.691740813850773
27,2023,2023-05-09,14.695454545454544,FeedForwardNN,14.505304314086912
27,2023,2023-05-10,12.504545454545456,FeedForwardNN,14.324507146111957
27,2023,2023-05-11,11.209090909090907,FeedForwardNN,14.134509383385803
27,2023,2023-05-12,12.268181818181818,FeedForwardNN,14.023201261133957
27,2023,2023-05-13,13.413636363636364,FeedForwardNN,14.191346544104
27,2023,2023-05-14,13.359090909090908,FeedForwardNN,15.230652569373452
27,2023,2023-05-15,14.081818181818182,FeedForwardNN,15.368833669037384
27,2023,2023-05-16,11.70909090909091,FeedForwardNN,16.17186473261802
27,2023,2023-05-17,10.731818181818182,FeedForwardNN,16.804331523172834
27,2023,2023-05-18,11.381818181818184,FeedForwardNN,16.88847842767867
27,2023,2023-05-19,13.872727272727271,FeedForwardNN,16.698807252717714
27,2023,2023-05-20,14.88181818181818,FeedForwardNN,16.585698616489623
27,2023,2023-05-21,17.831818181818182,FeedForwardNN,16.380604853252713
27,2023,2023-05-22,18.586363636363636,FeedForwardNN,16.401615979826644
27,2023,2023-05-23,17.036363636363635,FeedForwardNN,16.517219269368105
27,2023,2023-05-24,15.227272727272728,FeedForwardNN,16.680532461999555
27,2023,2023-05-25,14.94090909090909,FeedForwardNN,16.70576447381463
27,2023,2023-05-26,17.777272727272727,FeedForwardNN,16.814022724810318
27,2023,2023-05-27,19.113636363636363,FeedForwardNN,17.48596805604877
27,2023,2023-05-28,19.263636363636365,FeedForwardNN,17.527001057205037
27,2023,2023-05-29,19.004545454545458,FeedForwardNN,17.19686386961149
27,2023,2023-05-30,18.972727272727273,FeedForwardNN,17.303214798591767
27,2023,2023-05-31,19.03181818181818,FeedForwardNN,18.02061896661554
27,2023,2023-06-01,19.331818181818186,FeedForwardNN,18.526115653650663
27,2023,2023-06-02,19.654545454545453,FeedForwardNN,19.128080564957827
27,2023,2023-06-03,19.022727272727273,FeedForwardNN,19.238000065897484
27,2023,2023-06-04,19.431818181818183,FeedForwardNN,19.065501866975225
27,2023,2023-06-05,19.577272727272728,FeedForwardNN,18.671580675772695
27,2023,2023-06-06,19.89090909090909,FeedForwardNN,18.520781265378034
27,2023,2023-06-07,20.38181818181818,FeedForwardNN,18.383692724480525
27,2023,2023-06-08,20.772727272727273,FeedForwardNN,18.06456318835089
27,2023,2023-06-09,20.922727272727272,FeedForwardNN,18.348356705580017
27,2023,2023-06-10,20.604545454545455,FeedForwardNN,18.33155570909541
27,2023,2023-06-11,20.4,FeedForwardNN,18.527034531984604
27,2023,2023-06-12,21.15909090909091,FeedForwardNN,17.968267401497688
27,2023,2023-06-13,20.736363636363635,FeedForwardNN,17.844482132508887
27,2023,2023-06-14,19.745454545454542,FeedForwardNN,17.78951464134835
27,2023,2023-06-15,20.154545454545453,FeedForwardNN,18.18162511205233
27,2023,2023-06-16,20.759090909090908,FeedForwardNN,18.26820345553125
27,2023,2023-06-17,21.395454545454545,FeedForwardNN,18.34513645004349
27,2023,2023-06-18,21.25,FeedForwardNN,18.33483840210767
27,2023,2023-06-19,21.96818181818182,FeedForwardNN,18.414915539066683
27,2023,2023-06-20,22.4,FeedForwardNN,18.448357720212535
27,2023,2023-06-21,22.231818181818184,FeedForwardNN,18.365010881106407
27,2023,2023-06-22,19.713636363636365,FeedForwardNN,17.781171001120455
27,2023,2023-06-23,20.722727272727273,FeedForwardNN,17.95325108883137
27,2023,2023-06-24,21.295454545454547,FeedForwardNN,17.98310070518722
27,2023,2023-06-25,22.863636363636363,FeedForwardNN,18.467223370178743
27,2023,2023-06-26,22.536363636363635,FeedForwardNN,18.89493593940061
27,2023,2023-06-27,19.33636363636364,FeedForwardNN,19.312631638921914
27,2023,2023-06-28,19.736363636363635,FeedForwardNN,19.34827533316617
27,2023,2023-06-29,22.009090909090908,FeedForwardNN,19.963825669536696
27,2023,2023-06-30,19.545454545454547,FeedForwardNN,20.614336425183645
27,2023,2023-07-01,17.59090909090909,FeedForwardNN,20.9935968261344
27,2023,2023-07-02,20.35909090909091,FeedForwardNN,21.351136205843165
27,2023,2023-07-03,20.013636363636365,FeedForwardNN,21.132436072604968
