station_id,region,lat,lon,geometry,departement_code,year,production_tonnes,area_ha,yield_t_per_ha,total_prod_year,stations_in_dep_year,weight
07116,E,48.75,-4.0167,POINT (-4.0167 48.75),29,2019,3800000.0,50300.0,75.54671968190856,394072791.0,7,0.001377555505620135
07116,E,48.75,-4.0167,POINT (-4.0167 48.75),29,2020,3048000.0,43805.0,69.58109804816802,289488478.0,7,0.0015041309223663521
07116,E,48.75,-4.0167,POINT (-4.0167 48.75),29,2021,3504540.0,50115.0,69.92996108949416,352477484.0,7,0.001420370361667049
07116,E,48.75,-4.0167,POINT (-4.0167 48.75),29,2022,3438664.0,49399.0,69.60999210510334,335353388.0,7,0.0014648359964853383
07116,E,48.75,-4.0167,POINT (-4.0167 48.75),29,2023,3416415.0,49016.0,69.69999591969969,349936476.0,7,0.0013947082376010603
07116,E,48.75,-4.0167,POINT (-4.0167 48.75),29,2024,2843160.0,44080.0,64.5,254503233.0,7,0.001595915735521184
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2011,21450.0,550.0,39.0,339151320.0,6,1.0541017502158034e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2012,0.0,0.0,,352413954.0,6,0.0
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2013,54760.0,1369.0,40.0,366896248.0,6,2.4875333875495686e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2014,50985.0,1545.0,33.0,373250696.0,6,2.2766200012658517e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2015,62440.0,1561.0,40.0,408852959.0,6,2.5453323591249016e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2016,39178.0,1002.0,39.0998003992016,275520198.0,6,2.369941192720349e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2017,37000.0,1000.0,37.0,364705798.0,6,1.6908606061334587e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2018,38151.0,1003.0,38.03688933200399,339560022.0,6,1.8725702638810644e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2019,40902.0,1203.0,34.0,394072791.0,6,1.729883451912822e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2020,42364.0,1190.0,35.6,289488478.0,6,2.4390147460952373e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2021,71426.0,1775.0,40.24,352477484.0,6,3.377331566896152e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2022,62616.0,2033.0,30.799803246433843,335353388.0,6,3.1119411264155765e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2023,47008.0,1794.0,26.202898550724637,349936476.0,6,2.2388825412606218e-05
07650,U,43.45,5.2333,POINT (5.2333 43.45),13,2024,69266.0,1515.0,45.72013201320132,254503233.0,6,4.536026201809913e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2011,52250.0,950.0,55.0,339151320.0,2,7.703051251577025e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2012,66950.0,1030.0,65.0,352413954.0,2,9.49877257130403e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2013,67600.0,1040.0,65.0,366896248.0,2,9.212413641253699e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2014,44400.0,740.0,60.0,373250696.0,2,5.9477451048075205e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2015,48900.0,815.0,60.0,408852959.0,2,5.980145052588454e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2016,63900.0,1065.0,60.0,275520198.0,2,0.00011596246021861526
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2017,64347.0,1010.0,63.70990099009901,364705798.0,2,8.821768169421864e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2018,61110.0,970.0,63.0,339560022.0,2,8.998409123674754e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2019,61425.0,945.0,65.0,394072791.0,2,7.793610901697601e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2020,51870.0,910.0,57.0,289488478.0,2,8.958905784153523e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2021,83200.0,1280.0,65.0,352477484.0,2,0.00011802172305564914
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2022,66080.0,1120.0,59.0,335353388.0,2,9.852293485700523e-05
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2023,78120.0,1260.0,62.0,349936476.0,2,0.00011162025875804957
07497,V,45.6167,6.7667,POINT (6.7667 45.6167),73,2024,60480.0,1080.0,56.0,254503233.0,2,0.00011881970866751229
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2011,3994900.0,57070.0,70.0,339151320.0,4,0.0029447769803756033
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2012,4009590.0,58110.0,69.0,352413954.0,4,0.0028443751690944677
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2013,4282500.0,57100.0,75.0,366896248.0,4,0.0029180592765287697
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2014,4629008.0,60908.0,76.0,373250696.0,4,0.0031004684315444654
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2015,4898000.0,62000.0,79.0,408852959.0,4,0.0029949642604885736
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2016,4297600.0,63200.0,68.0,275520198.0,4,0.003899532621561197
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2017,4818700.0,62500.0,77.0992,364705798.0,4,0.0033031418930170122
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2018,4288000.0,62150.0,68.994368463395,339560022.0,4,0.0031570265359447997
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2019,4886000.0,62005.0,78.80009676638981,394072791.0,4,0.0030996811449486754
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2020,3282700.0,48375.0,67.8594315245478,289488478.0,4,0.0028349142102988985
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2021,4546510.0,61170.0,74.32581330717672,352477484.0,4,0.003224681154385453
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2022,4563938.0,61187.0,74.5899946066975,335353388.0,4,0.0034023347931704806
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2023,4389708.0,61138.0,71.7999934574242,349936476.0,4,0.0031360749029203804
LFRV0,E,47.7233,-2.7186,POINT (-2.7186 47.7233),56,2024,3623787.0,55554.0,65.22999243978832,254503233.0,4,0.003559666961087288
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2011,1958507.0,40802.0,48.00026959462772,339151320.0,4,0.001443682277279652
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2012,2660301.0,42227.0,63.0,352413954.0,4,0.00188719896715554
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2013,2551432.0,49066.0,52.0,366896248.0,4,0.0017385241835452077
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2014,2756000.0,53000.0,52.0,373250696.0,4,0.0018459443140596314
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2015,2872800.0,50400.0,57.0,408852959.0,4,0.0017566217491897863
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2016,2710200.0,45170.0,60.0,275520198.0,4,0.0024591663512088502
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2017,2478000.0,42000.0,59.0,364705798.0,4,0.0016986294251346123
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2018,1853730.0,43110.0,43.0,339560022.0,4,0.0013648028919022747
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2019,3293640.0,52280.0,63.0,394072791.0,4,0.0020894870663628233
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2020,1597020.0,36800.0,43.397282608695654,289488478.0,4,0.0013791740616357104
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2021,2550000.0,51000.0,50.0,352477484.0,4,0.0018086261646148155
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2022,1918350.0,42630.0,45.0,335353388.0,4,0.001430095884404782
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2023,2788240.0,49790.0,56.0,349936476.0,4,0.001991961535327343
07628,N,43.4514,1.2619,POINT (1.2619 43.4514),31,2024,2362800.0,42960.0,55.0,254503233.0,4,0.002320992126650116
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2011,4606000.0,94000.0,49.0,339151320.0,1,0.013580958493689484
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2012,7118800.0,96200.0,74.0,352413954.0,1,0.020200108194353736
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2013,6673100.0,95330.0,70.0,366896248.0,1,0.01818797558267753
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2014,6737850.0,97650.0,69.0,373250696.0,1,0.01805180826776007
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2015,6918480.0,96090.0,72.0,408852959.0,1,0.016921682594450784
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2016,5929500.0,88500.0,67.0,275520198.0,1,0.021521108227426578
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2017,5658250.0,87050.0,65.0,364705798.0,1,0.0155145600399805
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2018,5459200.0,85300.0,64.0,339560022.0,1,0.016077275433796504
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2019,7118650.0,92450.0,77.0,394072791.0,1,0.018064302236994585
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2020,3130680.0,55905.0,56.0,289488478.0,1,0.010814523678555524
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2021,5378065.0,88165.0,61.0,352477484.0,1,0.015257896586665378
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2022,4554025.0,85925.0,53.0,335353388.0,1,0.013579779310295801
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2023,5957959.0,88925.0,66.99982007309531,349936476.0,1,0.017025830139525095
07315,T,46.15,-1.15,POINT (-1.15 46.15),17,2024,3422000.0,58000.0,59.0,254503233.0,1,0.013445801688499572
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2011,55800.0,1550.0,36.0,339151320.0,4,4.1132082281148134e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2012,80660.0,2180.0,37.0,352413954.0,4,5.721964119502487e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2013,171350.0,3725.0,46.0,366896248.0,4,0.00011675644063822642
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2014,136400.0,4400.0,31.0,373250696.0,4,9.135950814141282e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2015,125580.0,2990.0,42.0,408852959.0,4,7.678799751575235e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2016,123840.0,2580.0,48.0,275520198.0,4,0.00011236925722592578
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2017,107310.0,2190.0,49.0,364705798.0,4,7.355929120710058e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2018,78255.0,2115.0,37.0,339560022.0,4,5.761499803413253e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2019,90200.0,2200.0,41.0,394072791.0,4,5.722293067424693e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2020,66980.0,1970.0,34.0,289488478.0,4,5.784340750169684e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2021,95940.0,2340.0,41.0,352477484.0,4,6.80468996992727e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2022,89880.0,2140.0,42.0,335353388.0,4,6.700394510402263e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2023,74520.0,2070.0,36.0,349936476.0,4,5.323823401593608e-05
07646,K,43.75,4.4167,POINT (4.4167 43.75),30,2024,82320.0,1680.0,49.0,254503233.0,4,8.086341284316809e-05
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2011,1749171.0,38025.0,46.000552268244576,339151320.0,1,0.005157494300774061
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2012,2339580.0,38993.0,60.0,352413954.0,1,0.006638726910342489
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2013,2298230.0,41786.0,55.0,366896248.0,1,0.006263977929804286
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2014,2321800.0,44650.0,52.0,373250696.0,1,0.006220484047000947
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2015,2420280.0,44820.0,54.0,408852959.0,1,0.005919683217946332
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2016,2183070.0,41190.0,53.0,275520198.0,1,0.007923448138637008
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2017,2194500.0,38500.0,57.0,364705798.0,1,0.006017178811070067
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2018,1788940.0,38890.0,46.0,339560022.0,1,0.005268405831355494
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2019,2602760.0,41980.0,62.0,394072791.0,1,0.0066047696249092215
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2020,1699320.0,34680.0,49.0,289488478.0,1,0.0058700781866696606
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2021,2184750.0,43695.0,50.0,352477484.0,1,0.006198268255909362
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2022,1616800.0,37600.0,43.0,335353388.0,1,0.0048211828413076896
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2023,2324685.0,42267.0,55.0,349936476.0,1,0.006643162857935393
07632,N,43.9167,2.1167,POINT (2.1167 43.9167),81,2024,1992120.0,38310.0,52.0,254503233.0,1,0.007827484061862585
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2011,552900.0,9700.0,57.0,339151320.0,2,0.0008151228778941507
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2012,572880.0,10230.0,56.0,352413954.0,2,0.000812794149462084
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2013,560560.0,10780.0,52.0,366896248.0,2,0.0007639216850208836
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2014,636000.0,10600.0,60.0,373250696.0,2,0.000851974298796753
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2015,720000.0,12000.0,60.0,408852959.0,2,0.0008805121549823491
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2016,507400.0,12685.0,40.0,275520198.0,2,0.0009208036356013362
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2017,630700.0,11900.0,53.0,364705798.0,2,0.00086466955482841
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2018,580800.0,12100.0,48.0,339560022.0,2,0.0008552243526477331
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2019,621000.0,11500.0,54.0,394072791.0,2,0.0007879254977540431
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2020,492075.0,10935.0,45.0,289488478.0,2,0.0008499042922184972
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2021,586180.0,11060.0,53.0,352477484.0,2,0.000831514106018755
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2022,575500.0,11510.0,50.0,335353388.0,2,0.0008580500758203165
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2023,677040.0,12090.0,56.0,349936476.0,2,0.0009673755759030962
07361,L,46.1756,1.9503,POINT (1.9503 46.1756),23,2024,446000.0,11150.0,40.0,254503233.0,2,0.0008762167669594987
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2011,2833560.0,55560.0,51.0,339151320.0,7,0.0011935506714651316
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2012,3256800.0,55200.0,59.0,352413954.0,7,0.001320200683248606
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2013,3700000.0,50000.0,74.0,366896248.0,7,0.0014406564020557346
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2014,3811000.0,51500.0,74.0,373250696.0,7,0.0014586136804647014
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2015,3774000.0,51000.0,74.0,408852959.0,7,0.0013186717749616608
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2016,3434000.0,50500.0,68.0,275520198.0,7,0.0017805280053240548
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2017,3767300.0,50500.0,74.6,364705798.0,7,0.001475670848220829
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2018,3536480.0,49600.0,71.3,339560022.0,7,0.001487841311812109
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2019,3800000.0,50300.0,75.54671968190856,394072791.0,7,0.001377555505620135
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2020,3048000.0,43805.0,69.58109804816802,289488478.0,7,0.0015041309223663521
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2021,3504540.0,50115.0,69.92996108949416,352477484.0,7,0.001420370361667049
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2022,3438664.0,49399.0,69.60999210510334,335353388.0,7,0.0014648359964853383
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2023,3416415.0,49016.0,69.69999591969969,349936476.0,7,0.0013947082376010603
07106,E,48.5167,-4.15,POINT (-4.15 48.5167),29,2024,2843160.0,44080.0,64.5,254503233.0,7,0.001595915735521184
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2011,4758000.0,78000.0,61.0,339151320.0,2,0.007014568010526983
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2012,5792948.0,76223.0,76.0,352413954.0,2,0.008218953781835778
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2013,4658175.0,69525.0,67.0,366896248.0,2,0.006348082087773217
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2014,5857713.0,82503.0,71.0,373250696.0,2,0.007846888247999409
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2015,6026112.0,83696.0,72.0,408852959.0,2,0.007369534532340269
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2016,5101980.0,82290.0,62.0,275520198.0,2,0.00925881303264743
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2017,5750858.0,80998.0,71.0,364705798.0,2,0.007884242630000635
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2018,4545351.0,79743.0,57.0,339560022.0,2,0.006693000803257104
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2019,6113002.0,82164.0,74.40000486831215,394072791.0,2,0.007756183806153722
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2020,2699508.0,55092.0,49.0,289488478.0,2,0.004662548262110798
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2021,5160675.0,77025.0,67.0,352477484.0,2,0.00732057398594005
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2022,5139792.0,76943.0,66.79999480134646,335353388.0,2,0.007663247463598012
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2023,5288360.0,77770.0,68.0,349936476.0,2,0.007556171423524308
07306,R,46.7,-1.3833,POINT (-1.3833 46.7),85,2024,2356896.0,49102.0,48.0,254503233.0,2,0.004630385186501737
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2011,7004400.0,89800.0,78.0,339151320.0,2,0.010326364054841362
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2012,6211800.0,91350.0,68.0,352413954.0,2,0.008813215154357934
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2013,6628920.0,89580.0,74.0,366896248.0,2,0.00903378003473069
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2014,6848250.0,91310.0,75.0,373250696.0,2,0.009173794012161734
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2015,6957600.0,89200.0,78.0,408852959.0,2,0.0085086824576461
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2016,6415500.0,91000.0,70.5,275520198.0,2,0.0116425221210098
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2017,7260090.0,89300.0,81.3,364705798.0,2,0.009953351495662266
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2018,6085000.0,90000.0,67.61111111111111,339560022.0,2,0.008960124286951542
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2019,7528000.0,94100.0,80.0,394072791.0,2,0.009551534858441927
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2020,5151300.0,73960.0,69.64981070849107,289488478.0,2,0.008897245298999431
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2021,6286920.0,89570.0,70.19001897956905,352477484.0,2,0.00891818667203151
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2022,6966496.0,90427.0,77.03999911530848,335353388.0,2,0.010386798298873904
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2023,6562529.0,91273.0,71.90000328684278,349936476.0,2,0.009376743280686177
07118,E,48.7553,-3.4686,POINT (-3.4686 48.7553),22,2024,6074355.0,87150.0,69.7,254503233.0,2,0.01193374820507683
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2011,86100.0,2460.0,35.0,339151320.0,2,0.0001269344904805324
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2012,101000.0,2525.0,40.0,352413954.0,2,0.00014329739054543794
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2013,110080.0,2752.0,40.0,366896248.0,2,0.00015001516177946852
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2014,127305.0,2829.0,45.0,373250696.0,2,0.0001705355158935859
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2015,143382.0,3117.0,46.0,408852959.0,2,0.00017534665806344328
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2016,143740.0,3118.0,46.10006414368185,275520198.0,2,0.0002608520192773671
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2017,106881.0,2883.0,37.072840790842875,364705798.0,2,0.00014653043711687852
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2018,69384.0,2141.0,32.407286314806164,339560022.0,2,0.00010216750427704944
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2019,97879.0,2569.0,38.10003892565201,394072791.0,2,0.000124188985176599
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2020,88644.0,2490.0,35.6,289488478.0,2,0.0001531045391036254
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2021,129109.0,2945.0,43.84006791171477,352477484.0,2,0.0001831450317547092
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2022,89151.0,3339.0,26.69991015274034,335353388.0,2,0.00013292097707985582
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2023,94436.0,3180.0,29.69685534591195,349936476.0,2,0.00013493306139369135
07593,U,44.9167,6.65,POINT (6.65 44.9167),05,2024,109191.0,2593.0,42.109911299652914,254503233.0,2,0.00021451790358985342
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2011,6156.0,171.0,36.0,339151320.0,4,4.537797464565374e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2012,9614.0,253.0,38.0,352413954.0,4,6.820104518335843e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2013,9462.0,249.0,38.0,366896248.0,4,6.447326765794563e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2014,15580.0,380.0,41.0,373250696.0,4,1.0435345578029411e-05
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2015,10780.0,308.0,35.0,408852959.0,4,6.591611826881752e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2016,16687.0,407.0,41.0,275520198.0,4,1.5141358166416533e-05
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2017,11370.0,308.0,36.91558441558441,364705798.0,4,7.793953415569226e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2018,8946.0,264.0,33.88636363636363,339560022.0,4,6.5864644101124485e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2019,11818.0,311.0,38.0,394072791.0,4,7.497345839337586e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2020,16354.0,442.0,37.0,289488478.0,4,1.412318731386608e-05
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2021,23797.0,556.0,42.80035971223022,352477484.0,4,1.6878383074250496e-05
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2022,10730.0,436.0,24.610091743119266,335353388.0,4,7.999024599089483e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2023,11892.0,456.0,26.07894736842105,349936476.0,4,8.495827682736338e-06
07675,U,43.3833,6.3833,POINT (6.3833 43.3833),83,2024,15720.0,396.0,39.696969696969695,254503233.0,4,1.544184705897233e-05
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2011,1560000.0,24000.0,65.0,339151320.0,2,0.002299858364107207
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2012,750000.0,15000.0,50.0,352413954.0,2,0.001064089533753252
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2013,1560000.0,24900.0,62.65060240963855,366896248.0,2,0.0021259416095200843
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2014,1239000.0,21000.0,59.0,373250696.0,2,0.0016597423839766932
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2015,1868400.0,25950.0,72.0,408852959.0,2,0.0022849290421791957
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2016,1107700.0,26500.0,41.8,275520198.0,2,0.002010197452021285
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2017,1581000.0,25500.0,62.0,364705798.0,2,0.00216750050132189
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2018,1590625.0,25450.0,62.5,339560022.0,2,0.002342185323571454
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2019,1761200.0,25900.0,68.0,394072791.0,2,0.0022346125388799046
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2020,1638000.0,23400.0,70.0,289488478.0,2,0.0028291281423642707
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2021,1534500.0,24750.0,62.0,352477484.0,2,0.002176734784001125
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2022,1559439.0,24753.0,63.0,335353388.0,2,0.0023250682053643067
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2023,1556100.0,24700.0,63.0,349936476.0,2,0.0022234035413901806
LFSG0,M,48.3167,6.0667,POINT (6.0667 48.3167),88,2024,1284400.0,24700.0,52.0,254503233.0,2,0.002523347119916547
LFAC0,O,50.9667,1.95,POINT (1.95 50.9667),62,2011,16318040.0,177370.0,92.0,339151320.0,3,0.016038111444374347
LFAC0,O,50.9667,1.95,POINT (1.95 50.9667),62,2012,14124410.0,178790.0,79.0,352413954.0,3,0.013359677201279797
LFAC0,O,50.9667,1.95,POINT (1.95 50.9667),62,2013,14833986.0,166674.0,89.0,366896248.0,3,0.01347700344976
LFAC0,O,50.9667,1.95,POINT (1.95 50.9667),62,2014,15597120.0,177240.0,88.0,373250696.0,3,0.013929083202566889
