departement_code,station_id,distance_m,weight
78,07147,22239.74395352814,0.11637023472218187
78,07156,32641.769923602562,0.054019937509950974
78,07148,36625.12897600296,0.0429084820125713
78,07149,37047.32110987788,0.041936082389141045
79,07330,24049.12867196121,0.6734254585431441
79,07335,49130.24664582018,0.16135793743631185
79,07315,76332.54981749582,0.06684496235041401
79,07306,83702.20551380728,0.055592271473493445
79,07412,95417.25491366815,0.04277937019663653
80,LFAQ0,22669.0963545994,0.3969757486429784
80,07059,23113.849456812553,0.38184563692466644
80,07005,43187.17207450574,0.10937620712273517
80,07055,59527.43135596798,0.0575702489530126
80,07017,61332.08828068215,0.05423215835660735
81,07632,13814.785878474422,0.832320467445099
81,07555,53194.30439760693,0.0561369253076829
81,07630,64256.56800623254,0.038471918029488766
81,07635,65751.23443295705,0.03674270016350895
81,07540,66125.46912971423,0.03632798905422009
82,07540,15353.70385456023,0.7684482812835794
82,07524,49319.24593223744,0.07447458762094684
82,07630,51554.16262231292,0.0681574742994892
82,07631,62354.964956176715,0.04659066226535245
82,07622,65418.63907731599,0.04232899453063207
83,07675,12197.29415731855,0.7405409670547773
83,07667,36593.86436114747,0.08227341724731106
83,07680,41119.52896656674,0.06515981191491331
83,07677,43473.171382563094,0.058295286043128676
83,07661,45282.201131393515,0.05373051773986939
84,07586,14579.503566871352,0.4442559917007613
84,07563,24304.91537779184,0.15985658838859632
84,07657,24874.914893818182,0.15261441621236677
84,07476,24994.067019117687,0.15116279269655178
84,07579,32018.832691469142,0.09211021100172392
85,07306,7166.356905623653,0.9461054185681721
85,07311,53002.04558989166,0.017296217351542565
85,07222,58160.33570101653,0.014364237844671316
85,07315,60687.97214093538,0.01319262278316547
85,07314,73307.40937755293,0.009041503452448535
86,07335,12009.305177811355,0.9333016153450382
86,07330,74247.14128310568,0.02441733750629303
86,07240,94948.52655211225,0.014930739581595106
86,07354,98954.65915738509,0.013746283148348344
86,07434,99470.70327933469,0.013604024418725246
87,07434,6119.411639190433,0.9758369808124869
87,07361,66344.19994856181,0.008302152111362126
87,LFBU0,77187.97373116553,0.006133344062186813
87,07428,84820.69104567987,0.005079172888992488
87,07438,88664.3200725696,0.004648350124971686
88,07173,3114.629229769397,0.9775304648829772
88,LFSG0,28853.749391002206,0.0113903875340703
88,07292,44574.95074805914,0.004772668466558458
88,LFYL0,54830.9028864818,0.003154221708598135
88,07181,54847.98391748055,0.003152257407795922
89,07265,9407.808014765153,0.9437153712063089
89,07168,59842.27641192457,0.02332392893900495
89,07276,67750.51236279515,0.018196704955186535
89,07260,103575.470316544,0.0077858152332560895
89,07166,109405.18053544291,0.006978179666243502
90,07295,2495.16599076679,0.8315478885766997
90,07296,6036.629430731974,0.14206827797580482
90,LFSM0,17508.637652603407,0.016888125200020903
90,LFYL0,27391.47374095553,0.006900099469861463
90,07292,44660.48734088391,0.002595608777613193
91,07148,10585.92936524137,0.6362761323776056
91,07149,25423.464740407017,0.11031489179672835
91,07147,25872.529260692834,0.10651869635547469
91,07145,30148.90488121883,0.0784441448594387
91,07156,32275.824444148107,0.06844613461075266
92,07147,8463.783286454574,0.4355836146655105
92,07156,10270.025121553963,0.29584047581058126
92,07145,15847.02212064266,0.12425254011816873
92,07149,19134.151161114023,0.08522798150683965
92,07150,22978.596985125943,0.05909538789889993
