region,calibration_year,calibration_end,prediction_year,train_start,train_end,prediction_start,prediction_end,n_calibration_rows,n_prediction_rows,fit_MAE,fit_MAPE,fit_Bias,fit_R2,fit_RMSE,pred_year_MAE,pred_year_MAPE,pred_year_Bias,pred_year_R2,pred_year_RMSE,export_path
53,2014,2014-12-31,2015,1975-01-01,2014-12-31,2015-01-01,2015-12-31,14600,365,1.1966061482794637,0.10646439609972853,-0.10699605950418907,0.5735238026211329,1.5175346764954853,1.2098309710615753,0.1038395665234754,0.02471190268448495,0.3404063190105675,1.5274476346056007,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2014_predict_2015.pkl
53,2015,2015-12-31,2016,1975-01-01,2015-12-31,2016-01-01,2016-12-31,14965,365,1.1915291406595134,0.10486547602999034,0.057724209544295385,0.5777507963034714,1.5040232590942546,1.2118944144588362,0.10247181828737145,0.2099549658621533,0.41668378853892973,1.5255625343206498,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2015_predict_2016.pkl
53,2016,2016-12-31,2017,1975-01-01,2016-12-31,2017-01-01,2017-12-31,15330,365,1.207310062862331,0.10608341048760651,0.07304727965878105,0.565203497085971,1.5222751111572497,1.3045792574241803,0.1105683772420161,0.2130376078738222,0.45626423621871404,1.6646193287858655,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2016_predict_2017.pkl
53,2017,2017-12-31,2018,1975-01-01,2017-12-31,2018-01-01,2018-12-31,15695,365,1.195162045967868,0.10468140498402351,0.10434969578784224,0.5733656191915599,1.5077389446770455,1.256932648218701,0.10426309837527235,0.2195165907259618,0.5403903711739808,1.5825601665131908,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2017_predict_2018.pkl
53,2018,2018-12-31,2019,1975-01-01,2018-12-31,2019-01-01,2019-12-31,16060,365,1.1855539560877264,0.10528892843789124,-0.08659964692964033,0.5783348213950912,1.4998585687061945,1.119409483991004,0.09480485452219749,0.02185257869257022,0.4996069444117486,1.3543391237367892,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2018_predict_2019.pkl
53,2019,2019-12-31,2020,1975-01-01,2019-12-31,2020-01-01,2020-12-31,16425,365,1.192433641690818,0.10658424842902488,-0.13236970799094744,0.5710224019213643,1.5082195818596034,1.1689622881368684,0.0995467621475074,0.0054056078002247526,0.5588917608844375,1.4435739477142735,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2019_predict_2020.pkl
53,2020,2020-12-31,2021,1975-01-01,2020-12-31,2021-01-01,2021-12-31,16790,365,1.1892331076202518,0.10528199939322641,-0.07681544015501435,0.5726124235014496,1.5042819754255063,1.1706838209080224,0.10280258726508765,0.028812540382789013,0.6163695244062526,1.474967589495357,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2020_predict_2021.pkl
53,2021,2021-12-31,2022,1975-01-01,2021-12-31,2022-01-01,2022-12-31,17155,365,1.1876632026787053,0.10467525736643717,-0.015614509869020892,0.5768595138974859,1.4986027457143025,1.202684533551702,0.10537670420079442,0.11046082519289586,0.5850969599326478,1.5648871399515296,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2021_predict_2022.pkl
53,2022,2022-12-31,2023,1975-01-01,2022-12-31,2023-01-01,2023-12-31,17520,365,1.1931994900472067,0.10534673840195882,-0.015788124703891473,0.5736030626635753,1.5068247425494377,1.0798256573149985,0.08870042223701041,0.07574229029437042,0.5412661208395442,1.3915329901396754,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2022_predict_2023.pkl
53,2023,2023-12-31,2024,1975-01-01,2023-12-31,2024-01-01,2024-12-30,17885,364,1.193964624669771,0.10453282241350752,0.05370285720068825,0.5709177196206241,1.5088934361087818,1.2281124778519126,0.10208708945300983,0.17857303802388613,0.47701363498309457,1.5659964512227178,../Outputs/FeedForwardNN_rolling_exports/paper_ffnn_region_53_calib_2023_predict_2024.pkl
