region,oos_year,model,win_label,win_start,win_end,win_corr,instrument,n_win_days,K,yield_r2,yield_c,cdd_mean,cdd_std,rev_mean,rev_std,N_var,V_var,HE_var_sd,N_sv,V_sv,HE_sd,HE_var5,HE_var10,HE_es5,HE_es10,HE_sv,actual_cCDD,actual_payoff
52,2020,HBA,Mar–Jun,60,181,-0.525,call,122,420.5,0.188,-6.35596e-07,481.63,52.88,1077.86,93.55,0.03741,1274.8425,0.148,0.03427,1274.8425,0.0764,0.0559,-0.0158,0.1425,0.0839,0.1143,498.41,1558.78
52,2020,Alaton,Mar–Jun,60,181,-0.525,call,122,420.5,0.188,-6.35596e-07,495.08,53.67,1070.66,92.62,0.0363,1523.3,0.1543,0.03385,1523.3,0.08,0.0677,0.0395,0.1526,0.0904,0.1153,498.41,1558.78
52,2020,Benth,Mar–Jun,60,181,-0.525,call,122,420.5,0.188,-6.35596e-07,494.7,52.92,1070.78,92.22,0.03655,1511.8928,0.1551,0.03423,1511.8928,0.0805,0.0606,0.045,0.1453,0.0871,0.1196,498.41,1558.78
52,2020,XGB,Mar–Jun,60,181,-0.525,call,122,420.5,0.188,-6.35596e-07,464.07,51.8,1090.38,92.9,0.03704,978.9937,0.1213,0.0344,978.9937,0.0623,0.0443,0.0396,0.1327,0.0777,0.0936,498.41,1558.78
52,2020,WaveletFNN,Mar–Jun,60,181,-0.525,call,122,420.5,0.188,-6.35596e-07,524.99,61.71,1048.37,93.99,0.03599,2099.9774,0.2085,0.03283,2099.9774,0.1094,0.0846,0.0132,0.1936,0.1188,0.1596,498.41,1558.78
52,2020,LSTM,Mar–Jun,60,181,-0.525,call,122,420.5,0.188,-6.35596e-07,523.6,50.9,1050.65,90.48,0.03535,2058.8293,0.1534,0.03272,2058.8293,0.0794,0.0572,0.0752,0.1474,0.0893,0.1151,498.41,1558.78
52,2020,FeedForwardNN,Mar–Jun,60,181,-0.525,call,122,420.5,0.188,-6.35596e-07,448.78,51.16,1100.34,93.78,0.04025,744.1481,0.1146,0.03692,744.1481,0.0586,0.0369,0.0326,0.1134,0.0703,0.0859,498.41,1558.78
52,2021,HBA,Apr–May,91,151,-0.557,call,61,181.6,0.465,-3.57605e-06,225.89,39.82,1020.75,103.36,0.08952,930.9536,0.3855,0.08191,930.9536,0.2144,0.1453,0.0366,0.2597,0.1903,0.3301,131.77,0.0
52,2021,Alaton,Apr–May,91,151,-0.557,call,61,181.6,0.465,-3.57605e-06,226.65,40.4,1020.35,103.61,0.09048,945.8891,0.4066,0.08432,945.8891,0.2285,0.1589,0.0447,0.2633,0.1944,0.3531,131.77,0.0
52,2021,Benth,Apr–May,91,151,-0.557,call,61,181.6,0.465,-3.57605e-06,224.34,40.03,1023.62,102.53,0.08918,905.4341,0.3868,0.08242,905.4341,0.2155,0.1475,0.0231,0.2693,0.194,0.3366,131.77,0.0
52,2021,XGB,Apr–May,91,151,-0.557,call,61,181.6,0.465,-3.57605e-06,229.08,40.44,1015.42,105.36,0.09108,988.0028,0.4082,0.08477,988.0028,0.2294,0.1767,0.0613,0.2763,0.2104,0.3542,131.77,0.0
52,2021,WaveletFNN,Apr–May,91,151,-0.557,call,61,181.6,0.465,-3.57605e-06,177.14,42.38,1094.57,105.41,0.11059,296.2864,0.2668,0.09979,296.2864,0.1422,0.0827,0.0278,0.1817,0.1243,0.2394,131.77,0.0
52,2021,LSTM,Apr–May,91,151,-0.557,call,61,181.6,0.465,-3.57605e-06,156.56,33.79,1120.65,97.16,0.13512,93.7921,0.1068,0.12254,93.7921,0.0544,0.0151,-0.0101,0.0802,0.0401,0.0891,131.77,0.0
52,2021,FeedForwardNN,Apr–May,91,151,-0.557,call,61,181.6,0.465,-3.57605e-06,145.56,34.28,1135.09,98.98,0.16384,56.9693,0.0935,0.15064,56.9693,0.0476,0.0089,-0.0063,0.0624,0.0357,0.0841,131.77,0.0
52,2022,HBA,Apr–May,91,151,-0.537,call,61,180.6,0.45,-3.384163e-06,204.4,39.86,1040.95,100.57,0.08965,604.1583,0.3128,0.08221,604.1583,0.1697,0.0965,0.0406,0.2005,0.1427,0.2828,277.52,1937.64
52,2022,Alaton,Apr–May,91,151,-0.537,call,61,180.6,0.45,-3.384163e-06,204.34,40.76,1041.56,101.27,0.09119,608.0048,0.3351,0.08425,608.0048,0.1834,0.1212,0.0666,0.2074,0.1606,0.3106,277.52,1937.64
52,2022,Benth,Apr–May,91,151,-0.537,call,61,180.6,0.45,-3.384163e-06,204.12,40.86,1040.4,100.56,0.08999,605.5959,0.3294,0.08245,605.5959,0.1797,0.1015,0.0721,0.2019,0.1516,0.3072,277.52,1937.64
52,2022,XGB,Apr–May,91,151,-0.537,call,61,180.6,0.45,-3.384163e-06,206.22,40.83,1037.19,100.74,0.08787,634.91,0.3266,0.08059,634.91,0.178,0.1071,0.0476,0.1985,0.1456,0.2992,277.52,1937.64
52,2022,WaveletFNN,Apr–May,91,151,-0.537,call,61,180.6,0.45,-3.384163e-06,270.72,49.21,933.99,111.41,0.086,1800.6008,0.5614,0.08054,1800.6008,0.3361,0.2631,0.2338,0.3754,0.3234,0.5431,277.52,1937.64
52,2022,LSTM,Apr–May,91,151,-0.537,call,61,180.6,0.45,-3.384163e-06,246.45,38.8,977.8,99.02,0.08319,1320.6039,0.4031,0.07782,1320.6039,0.2264,0.1577,0.1104,0.2397,0.1909,0.3634,277.52,1937.64
52,2022,FeedForwardNN,Apr–May,91,151,-0.537,call,61,180.6,0.45,-3.384163e-06,228.73,40.17,1005.25,99.93,0.08274,996.0699,0.3757,0.07635,996.0699,0.2084,0.1328,0.1055,0.2286,0.1784,0.3426,277.52,1937.64
52,2023,HBA,Apr–May,91,151,-0.518,call,61,182.5,0.387,-3.006654e-06,215.89,43.13,1048.87,102.55,0.07887,768.0904,0.3061,0.0725,768.0904,0.1658,0.0658,0.0525,0.1755,0.1192,0.2638,222.82,807.08
52,2023,Alaton,Apr–May,91,151,-0.518,call,61,182.5,0.387,-3.006654e-06,219.18,43.24,1043.84,102.69,0.07834,823.5099,0.3105,0.07114,823.5099,0.1681,0.0626,0.0592,0.1759,0.1179,0.2596,222.82,807.08
52,2023,Benth,Apr–May,91,151,-0.518,call,61,182.5,0.387,-3.006654e-06,214.83,43.55,1049.86,103.09,0.08066,755.6276,0.3154,0.07569,755.6276,0.1719,0.0851,0.0631,0.1858,0.1348,0.2759,222.82,807.08
52,2023,XGB,Apr–May,91,151,-0.518,call,61,182.5,0.387,-3.006654e-06,220.77,43.62,1040.84,102.56,0.07763,848.7832,0.3194,0.07014,848.7832,0.1732,0.0755,0.0774,0.1861,0.1329,0.2728,222.82,807.08
52,2023,WaveletFNN,Apr–May,91,151,-0.518,call,61,182.5,0.387,-3.006654e-06,230.99,45.26,1026.13,104.32,0.07749,1022.1414,0.3693,0.07124,1022.1414,0.2043,0.1057,0.0972,0.225,0.1656,0.3268,222.82,807.08
52,2023,LSTM,Apr–May,91,151,-0.518,call,61,182.5,0.387,-3.006654e-06,280.78,39.62,952.72,98.63,0.07872,1959.4835,0.3961,0.07317,1959.4835,0.2216,0.123,0.1326,0.2287,0.1727,0.3412,222.82,807.08
52,2023,FeedForwardNN,Apr–May,91,151,-0.518,call,61,182.5,0.387,-3.006654e-06,278.31,42.23,957.46,102.07,0.07964,1911.076,0.4283,0.07402,1911.076,0.2425,0.1305,0.1457,0.2441,0.1891,0.3735,222.82,807.08
52,2024,HBA,Apr–May,91,151,-0.49,call,61,183.2,0.382,-3.007105e-06,217.61,40.89,1055.12,100.88,0.08063,771.3797,0.3076,0.07468,771.3797,0.1669,0.0792,0.0576,0.1595,0.1163,0.2541,207.96,494.88
52,2024,Alaton,Apr–May,91,151,-0.49,call,61,183.2,0.382,-3.007105e-06,224.84,41.67,1045.64,101.45,0.08024,894.1892,0.3362,0.07483,894.1892,0.1843,0.1013,0.0551,0.1784,0.1322,0.2803,207.96,494.88
52,2024,Benth,Apr–May,91,151,-0.49,call,61,183.2,0.382,-3.007105e-06,217.2,40.75,1056.26,100.27,0.07944,764.7915,0.2972,0.07148,764.7915,0.1599,0.0828,0.0533,0.1385,0.1048,0.2374,207.96,494.88
52,2024,XGB,Apr–May,91,151,-0.49,call,61,183.2,0.382,-3.007105e-06,227.37,42.53,1040.62,102.83,0.0806,940.7111,0.3502,0.0762,940.7111,0.1932,0.1015,0.0781,0.1952,0.1477,0.2987,207.96,494.88
52,2024,WaveletFNN,Apr–May,91,151,-0.49,call,61,183.2,0.382,-3.007105e-06,292.49,47.03,940.27,107.98,0.08281,2177.2857,0.5176,0.07696,2177.2857,0.3036,0.2231,0.1698,0.3111,0.258,0.465,207.96,494.88
52,2024,LSTM,Apr–May,91,151,-0.49,call,61,183.2,0.382,-3.007105e-06,199.81,37.41,1079.8,97.56,0.0855,489.2467,0.2373,0.07861,489.2467,0.1258,0.0366,0.0078,0.1245,0.0815,0.1923,207.96,494.88
52,2024,FeedForwardNN,Apr–May,91,151,-0.49,call,61,183.2,0.382,-3.007105e-06,225.95,40.69,1042.66,101.24,0.079,905.7667,0.3238,0.07328,905.7667,0.1767,0.0916,0.0505,0.1723,0.1295,0.266,207.96,494.88
53,2015,HBA,Mar–May,60,151,-0.389,call,92,142.6,0.245,-2.628246e-06,168.43,31.31,1143.08,78.6,0.06132,583.8616,0.1673,0.05775,583.8616,0.0872,-0.0701,0.1548,0.0487,0.0653,0.1038,153.92,225.47
53,2015,Alaton,Mar–May,60,151,-0.389,call,92,142.6,0.245,-2.628246e-06,177.59,32.65,1134.16,78.79,0.0576,740.7283,0.1806,0.0523,740.7283,0.0939,-0.0998,0.1588,0.0552,0.0658,0.1041,153.92,225.47
53,2015,Benth,Mar–May,60,151,-0.389,call,92,142.6,0.245,-2.628246e-06,178.51,32.56,1134.35,77.91,0.05862,756.0633,0.1926,0.05358,756.0633,0.1007,-0.098,0.1448,0.0388,0.0719,0.1116,153.92,225.47
53,2015,XGB,Mar–May,60,151,-0.389,call,92,142.6,0.245,-2.628246e-06,161.71,30.69,1149.97,77.71,0.05976,479.8611,0.1358,0.05402,479.8611,0.0697,-0.0866,0.1185,0.0346,0.0512,0.0748,153.92,225.47
53,2015,WaveletFNN,Mar–May,60,151,-0.389,call,92,142.6,0.245,-2.628246e-06,163.24,31.79,1148.29,78.08,0.06032,505.164,0.1553,0.05595,505.164,0.0805,-0.0896,0.1352,0.0366,0.0597,0.0944,153.92,225.47
53,2015,LSTM,Mar–May,60,151,-0.389,call,92,142.6,0.245,-2.628246e-06,151.32,28.61,1160.05,77.7,0.06638,321.278,0.1201,0.06372,321.278,0.0619,-0.0537,0.0933,0.0314,0.0465,0.0745,153.92,225.47
53,2015,FeedForwardNN,Mar–May,60,151,-0.389,call,92,142.6,0.245,-2.628246e-06,112.67,24.78,1191.59,78.01,0.10484,32.6748,0.0281,0.1042,32.6748,0.0141,-0.0105,0.0274,0.009,0.0136,0.018,153.92,225.47
53,2016,HBA,May,121,151,-0.403,call,31,99.1,0.163,-2.693879e-06,108.13,23.4,1178.76,81.83,0.04509,289.5089,0.0342,0.04334,289.5089,0.0172,-0.0302,-0.0227,0.0122,0.0147,0.0188,106.84,154.59
53,2016,Alaton,May,121,151,-0.403,call,31,99.1,0.163,-2.693879e-06,107.28,23.32,1182.03,78.9,0.04626,280.1659,0.0362,0.0448,280.1659,0.0182,-0.0378,-0.0522,0.007,0.013,0.0205,106.84,154.59
53,2016,Benth,May,121,151,-0.403,call,31,99.1,0.163,-2.693879e-06,108.26,23.21,1179.71,80.69,0.04133,290.0452,0.029,0.03305,290.0452,0.014,-0.042,-0.0764,0.0058,0.01,0.0122,106.84,154.59
53,2016,XGB,May,121,151,-0.403,call,31,99.1,0.163,-2.693879e-06,110.17,23.28,1178.7,81.22,0.04645,316.828,0.0387,0.04537,316.828,0.0195,-0.0288,-0.0301,0.0124,0.0178,0.0227,106.84,154.59
53,2016,WaveletFNN,May,121,151,-0.403,call,31,99.1,0.163,-2.693879e-06,116.11,23.28,1173.23,81.12,0.04743,402.7971,0.0474,0.04581,402.7971,0.0239,-0.0319,0.0069,0.0121,0.0218,0.0276,106.84,154.59
53,2016,LSTM,May,121,151,-0.403,call,31,99.1,0.163,-2.693879e-06,99.2,15.85,1187.61,78.81,0.04646,128.304,0.0121,0.03674,128.304,0.0058,-0.0202,-0.055,0.0004,0.0051,0.0049,106.84,154.59
53,2016,FeedForwardNN,May,121,151,-0.403,call,31,99.1,0.163,-2.693879e-06,101.81,17.11,1185.42,79.05,0.04831,164.6109,0.0189,0.04105,164.6109,0.0093,-0.0256,-0.045,0.0022,0.0102,0.0086,106.84,154.59
53,2017,HBA,May,121,151,-0.505,call,31,99.3,0.125,-3.707416e-06,105.91,22.5,1161.63,82.23,0.06536,253.1411,0.0607,0.06484,253.1411,0.0308,-0.0331,0.0573,0.0155,0.0352,0.0424,136.85,751.65
53,2017,Alaton,May,121,151,-0.505,call,31,99.3,0.125,-3.707416e-06,104.05,22.41,1163.16,81.53,0.06584,230.6638,0.057,0.05951,230.6638,0.0286,-0.0461,0.0511,0.009,0.0331,0.036,136.85,751.65
53,2017,Benth,May,121,151,-0.505,call,31,99.3,0.125,-3.707416e-06,103.98,22.49,1162.21,81.87,0.06531,232.1263,0.055,0.06332,232.1263,0.0279,-0.0432,0.0727,0.0118,0.0336,0.0373,136.85,751.65
53,2017,XGB,May,121,151,-0.505,call,31,99.3,0.125,-3.707416e-06,100.32,21.89,1166.72,81.52,0.07069,186.3847,0.0534,0.0724,186.3847,0.0271,-0.0286,0.0417,0.0136,0.0336,0.0399,136.85,751.65
53,2017,WaveletFNN,May,121,151,-0.505,call,31,99.3,0.125,-3.707416e-06,104.5,21.18,1162.0,81.71,0.06102,226.1788,0.0449,0.0518,226.1788,0.0222,-0.0523,0.0279,0.0058,0.0258,0.0252,136.85,751.65
53,2017,LSTM,May,121,151,-0.505,call,31,99.3,0.125,-3.707416e-06,121.54,16.53,1147.74,79.02,0.05623,455.8472,0.0482,0.05492,455.8472,0.0244,-0.0423,0.025,0.0134,0.0316,0.0319,136.85,751.65
53,2017,FeedForwardNN,May,121,151,-0.505,call,31,99.3,0.125,-3.707416e-06,148.61,17.24,1115.89,78.28,0.06131,982.7023,0.0729,0.05715,982.7023,0.037,-0.0747,0.0654,0.0148,0.0438,0.0467,136.85,751.65
53,2018,HBA,May,121,151,-0.377,call,31,100.1,0.145,-1.522719e-06,108.83,23.2,1190.69,81.62,0.02308,286.1672,0.0086,0.01819,286.1672,0.0041,-0.0224,-0.0225,0.0025,0.0063,0.003,120.77,414.35
53,2018,Alaton,May,121,151,-0.377,call,31,100.1,0.145,-1.522719e-06,106.67,22.94,1191.12,81.05,0.0278,257.28,0.0113,0.02933,257.28,0.0057,-0.018,-0.0103,0.0037,0.0094,0.0075,120.77,414.35
53,2018,Benth,May,121,151,-0.377,call,31,100.1,0.145,-1.522719e-06,107.25,22.89,1190.3,81.99,0.02998,263.4348,0.0132,0.02555,263.4348,0.0065,-0.0212,-0.0173,0.0025,0.0076,0.0059,120.77,414.35
53,2018,XGB,May,121,151,-0.377,call,31,100.1,0.145,-1.522719e-06,110.26,23.07,1192.16,79.51,0.02558,303.3885,0.0118,0.02451,303.3885,0.0059,-0.0298,-0.0217,0.0021,0.0076,0.0061,120.77,414.35
53,2018,WaveletFNN,May,121,151,-0.377,call,31,100.1,0.145,-1.522719e-06,84.26,21.05,1200.88,79.71,0.03495,56.1945,0.0038,0.03348,56.1945,0.0019,-0.0066,0.0014,-0.0001,0.0026,0.0019,120.77,414.35
53,2018,LSTM,May,121,151,-0.377,call,31,100.1,0.145,-1.522719e-06,110.23,16.17,1192.78,80.23,0.02343,253.9256,0.0056,0.02084,253.9256,0.0028,-0.0224,-0.0427,0.0023,0.0044,0.0025,120.77,414.35
53,2018,FeedForwardNN,May,121,151,-0.377,call,31,100.1,0.145,-1.522719e-06,126.85,17.02,1183.8,79.58,0.02529,539.0915,0.011,0.02836,539.0915,0.0054,-0.0139,-0.0132,0.0046,0.0106,0.0082,120.77,414.35
53,2019,HBA,May,121,151,-0.411,call,31,100.5,0.114,-2.227727e-06,112.26,23.21,1176.83,80.3,0.0388,326.9768,0.0274,0.03787,326.9768,0.0138,-0.0415,0.0246,0.004,0.0273,0.0184,84.44,0.0
53,2019,Alaton,May,121,151,-0.411,call,31,100.5,0.114,-2.227727e-06,110.68,23.1,1177.3,81.53,0.04136,304.5849,0.0285,0.03918,304.5849,0.0143,-0.0325,0.0498,0.0028,0.0288,0.0179,84.44,0.0
53,2019,Benth,May,121,151,-0.411,call,31,100.5,0.114,-2.227727e-06,111.19,22.9,1177.59,80.8,0.03671,309.4842,0.0229,0.03285,309.4842,0.0114,-0.0456,0.0217,0.0015,0.0267,0.0126,84.44,0.0
53,2019,XGB,May,121,151,-0.411,call,31,100.5,0.114,-2.227727e-06,114.81,22.87,1176.28,80.03,0.03624,361.3834,0.0255,0.03388,361.3834,0.0128,-0.0554,0.0158,0.0024,0.0293,0.0152,84.44,0.0
53,2019,WaveletFNN,May,121,151,-0.411,call,31,100.5,0.114,-2.227727e-06,90.76,21.74,1188.88,80.04,0.05278,94.4188,0.0157,0.05013,94.4188,0.0079,-0.0125,-0.0088,0.0008,0.0145,0.0102,84.44,0.0
53,2019,LSTM,May,121,151,-0.411,call,31,100.5,0.114,-2.227727e-06,81.14,15.78,1193.48,80.61,0.06572,18.9142,0.0032,0.0611,18.9142,0.0016,-0.004,-0.0062,0.0004,0.0034,0.0018,84.44,0.0
53,2019,FeedForwardNN,May,121,151,-0.411,call,31,100.5,0.114,-2.227727e-06,65.07,15.02,1200.15,81.24,0.12316,1.4747,0.0006,0.11956,1.4747,0.0003,-0.0003,-0.0003,0.0,0.0005,0.0003,84.44,0.0
53,2020,HBA,May,121,151,-0.456,call,31,100.2,0.176,-2.692064e-06,107.57,22.75,1197.1,81.61,0.04688,264.6172,0.033,0.04299,264.6172,0.0165,-0.0518,0.0244,-0.001,0.0295,0.0185,141.58,828.47
53,2020,Alaton,May,121,151,-0.456,call,31,100.2,0.176,-2.692064e-06,106.96,22.38,1198.23,80.62,0.04348,254.8144,0.0271,0.03522,254.8144,0.0132,0.2473,0.0132,-0.0023,0.0244,0.0118,141.58,828.47
53,2020,Benth,May,121,151,-0.456,call,31,100.2,0.176,-2.692064e-06,107.19,22.62,1197.3,80.85,0.04605,259.7249,0.0312,0.04543,259.7249,0.0157,-0.0542,0.0063,0.0042,0.0278,0.0198,141.58,828.47
53,2020,XGB,May,121,151,-0.456,call,31,100.2,0.176,-2.692064e-06,104.53,22.71,1198.61,81.8,0.04438,228.4771,0.026,0.03667,228.4771,0.0127,-0.0376,0.0064,-0.0009,0.0237,0.0119,141.58,828.47
53,2020,WaveletFNN,May,121,151,-0.456,call,31,100.2,0.176,-2.692064e-06,121.15,22.46,1188.91,79.59,0.042,460.0681,0.0411,0.03627,460.0681,0.0204,0.2544,0.0153,0.0035,0.0344,0.0208,141.58,828.47
53,2020,LSTM,May,121,151,-0.456,call,31,100.2,0.176,-2.692064e-06,134.33,15.47,1177.48,79.85,0.04276,681.0097,0.0272,0.04298,681.0097,0.0137,-0.062,0.0065,0.0065,0.0269,0.0171,141.58,828.47
53,2020,FeedForwardNN,May,121,151,-0.456,call,31,100.2,0.176,-2.692064e-06,114.95,16.16,1192.3,80.48,0.04085,323.4896,0.0204,0.03725,323.4896,0.0102,-0.0542,0.0178,0.0005,0.0227,0.0111,141.58,828.47
53,2021,HBA,May,121,151,-0.506,call,31,101.0,0.159,-4.003495e-06,117.34,19.98,1176.47,82.25,0.06702,371.0119,0.075,0.06391,371.0119,0.0381,0.3708,0.06,0.0033,0.0515,0.0537,54.78,0.0
53,2021,Alaton,May,121,151,-0.506,call,31,101.0,0.159,-4.003495e-06,116.28,20.06,1178.48,81.52,0.06364,354.2761,0.0677,0.05908,354.2761,0.0342,0.345,0.0424,0.005,0.0425,0.0458,54.78,0.0
53,2021,Benth,May,121,151,-0.506,call,31,101.0,0.159,-4.003495e-06,116.06,19.95,1177.11,81.73,0.06784,350.4804,0.0746,0.06476,350.4804,0.0379,0.2872,0.0477,0.0137,0.0517,0.0559,54.78,0.0
53,2021,XGB,May,121,151,-0.506,call,31,101.0,0.159,-4.003495e-06,114.55,20.35,1179.5,81.58,0.07126,330.5086,0.0819,0.06826,330.5086,0.0417,0.3001,0.0678,0.0085,0.0521,0.0606,54.78,0.0
53,2021,WaveletFNN,May,121,151,-0.506,call,31,101.0,0.159,-4.003495e-06,119.44,19.5,1174.92,80.87,0.06597,399.8547,0.078,0.06509,399.8547,0.0398,0.2813,0.0421,0.0217,0.056,0.0609,54.78,0.0
53,2021,LSTM,May,121,151,-0.506,call,31,101.0,0.159,-4.003495e-06,73.45,14.62,1217.5,82.08,0.12614,3.412,0.0015,0.09682,3.412,0.0007,0.013,0.0013,0.0005,0.0006,0.0007,54.78,0.0
53,2021,FeedForwardNN,May,121,151,-0.506,call,31,101.0,0.159,-4.003495e-06,69.97,15.03,1219.26,82.24,0.18516,2.4112,0.0025,0.17753,2.4112,0.0012,0.0624,0.0037,0.0002,0.0018,0.0018,54.78,0.0
53,2022,HBA,May,121,151,-0.459,call,31,100.1,0.167,-3.55904e-06,104.74,21.99,1188.09,79.61,0.06398,225.9635,0.0541,0.05969,225.9635,0.0273,0.2044,0.0308,0.0146,0.0366,0.0396,136.19,722.2
53,2022,Alaton,May,121,151,-0.459,call,31,100.1,0.167,-3.55904e-06,103.33,22.12,1188.91,79.3,0.06701,211.1038,0.0568,0.06256,211.1038,0.0287,0.1872,0.0317,0.0162,0.0402,0.0421,136.19,722.2
53,2022,Benth,May,121,151,-0.459,call,31,100.1,0.167,-3.55904e-06,104.58,21.82,1190.01,79.61,0.06323,222.4222,0.0524,0.06075,222.4222,0.0265,0.1878,0.0264,0.0174,0.0379,0.0398,136.19,722.2
53,2022,XGB,May,121,151,-0.459,call,31,100.1,0.167,-3.55904e-06,103.42,21.54,1187.55,80.76,0.06318,207.0256,0.0472,0.05947,207.0256,0.0238,0.3144,0.0229,0.0039,0.0331,0.0339,136.19,722.2
53,2022,WaveletFNN,May,121,151,-0.459,call,31,100.1,0.167,-3.55904e-06,139.78,23.7,1153.17,79.0,0.06022,798.5904,0.1219,0.05659,798.5904,0.0627,0.2992,0.126,0.0298,0.0777,0.0909,136.19,722.2
53,2022,LSTM,May,121,151,-0.459,call,31,100.1,0.167,-3.55904e-06,145.9,17.1,1146.22,77.78,0.05669,912.7544,0.062,0.05198,912.7544,0.0313,0.2713,0.0697,0.0064,0.0419,0.0426,136.19,722.2
53,2022,FeedForwardNN,May,121,151,-0.459,call,31,100.1,0.167,-3.55904e-06,166.18,17.49,1120.55,77.47,0.0688,1316.4846,0.0965,0.06658,1316.4846,0.0494,0.3199,0.1015,0.0165,0.0631,0.0731,136.19,722.2
53,2023,HBA,May,121,151,-0.453,call,31,100.8,0.176,-3.182321e-06,109.62,23.55,1194.59,80.04,0.06226,290.0852,0.0676,0.05894,290.0852,0.0343,0.2455,0.0637,0.0135,0.0483,0.0473,125.69,498.63
53,2023,Alaton,May,121,151,-0.453,call,31,100.8,0.176,-3.182321e-06,110.01,23.48,1195.59,77.66,0.05663,293.9298,0.06,0.05135,293.9298,0.0302,0.1913,0.0239,0.0254,0.0444,0.0395,125.69,498.63
53,2023,Benth,May,121,151,-0.453,call,31,100.8,0.176,-3.182321e-06,109.27,23.78,1196.01,78.63,0.05722,287.0278,0.0594,0.05413,287.0278,0.0301,0.1932,0.0333,0.0211,0.0437,0.0414,125.69,498.63
53,2023,XGB,May,121,151,-0.453,call,31,100.8,0.176,-3.182321e-06,110.43,23.53,1195.13,77.92,0.05494,300.5133,0.0572,0.04922,300.5133,0.0287,0.1891,0.0299,0.0232,0.045,0.0366,125.69,498.63
53,2023,WaveletFNN,May,121,151,-0.453,call,31,100.8,0.176,-3.182321e-06,112.66,22.94,1192.99,79.57,0.05794,324.4452,0.0635,0.05396,324.4452,0.0321,0.2352,0.0404,0.0173,0.0456,0.0429,125.69,498.63
53,2023,LSTM,May,121,151,-0.453,call,31,100.8,0.176,-3.182321e-06,131.77,16.32,1177.03,76.37,0.05153,620.7933,0.0463,0.04853,620.7933,0.0234,0.1666,0.0151,0.018,0.0351,0.0302,125.69,498.63
53,2023,FeedForwardNN,May,121,151,-0.453,call,31,100.8,0.176,-3.182321e-06,132.87,17.19,1174.72,77.29,0.05196,641.8457,0.0519,0.04935,641.8457,0.0262,0.2139,0.0292,0.0195,0.0436,0.0352,125.69,498.63
53,2024,HBA,May,121,151,-0.432,call,31,101.2,0.172,-3.334845e-06,107.93,23.26,1195.04,79.1,0.06056,259.9815,0.0603,0.05734,259.9815,0.0305,0.2279,0.0478,0.0118,0.0407,0.044,122.11,417.8
53,2024,Alaton,May,121,151,-0.432,call,31,101.2,0.172,-3.334845e-06,109.94,23.14,1193.93,78.56,0.06016,284.4487,0.0632,0.0572,284.4487,0.032,0.2004,0.0222,0.0228,0.0468,0.0468,122.11,417.8
53,2024,Benth,May,121,151,-0.432,call,31,101.2,0.172,-3.334845e-06,107.35,23.19,1196.24,78.31,0.06128,252.2039,0.0612,0.05722,252.2039,0.031,0.2045,0.0251,0.0193,0.0414,0.0435,122.11,417.8
53,2024,XGB,May,121,151,-0.432,call,31,101.2,0.172,-3.334845e-06,111.57,23.19,1190.42,79.07,0.05743,305.0013,0.0621,0.05173,305.0013,0.0312,0.2434,0.0503,0.0099,0.0429,0.042,122.11,417.8
53,2024,WaveletFNN,May,121,151,-0.432,call,31,101.2,0.172,-3.334845e-06,83.34,20.11,1216.09,76.48,0.07361,43.5817,0.0153,0.05906,43.5817,0.0074,0.0584,0.0108,0.0102,0.0111,0.0089,122.11,417.8
53,2024,LSTM,May,121,151,-0.432,call,31,101.2,0.172,-3.334845e-06,108.28,16.18,1196.67,76.67,0.06289,210.1587,0.0389,0.05963,210.1587,0.0196,0.1246,-0.0046,0.0166,0.0254,0.028,122.11,417.8
53,2024,FeedForwardNN,May,121,151,-0.432,call,31,101.2,0.172,-3.334845e-06,115.18,17.28,1190.01,76.71,0.04979,315.5766,0.0366,0.04577,315.5766,0.0183,0.1851,0.0034,0.0134,0.0277,0.0247,122.11,417.8
